entrez	new
1	132660
2	100462983
9	7421
10	53947
12	51338
13	174
14	127062
15	79587
16	282890
18	2814
19	5709
20	25898
21	3727
22	4780
23	161514
24	378948
25	147923
26	9962
27	26257
28	222537
29	56652
30	222236
31	7531
32	80223
33	29920
34	83661
35	23015
36	23022
37	189
38	5553
39	100288323
40	81029
41	83732
43	22937
47	138803
48	795
49	3267
50	27112
51	55615
52	58494
53	353345
54	280659
55	122786
56	25799
58	8687
59	23312
60	6759
70	27236
71	317701
72	56942
81	27151
86	11309
87	6809
88	10746
89	6496
90	4709
91	728957
92	11082
93	27340
94	10675
95	125965
97	5932
98	653269
100	149466
101	10567
102	10408
103	54742
104	157313
105	5347
107	23333
108	1051
109	9744
111	6525
112	5238
113	51123
114	403284
115	5576
116	653499
117	60560
118	23710
119	653657
120	1827
123	56900
124	5976
125	57718
126	285973
127	7278
128	23401
130	55909
131	114771
132	5949
133	114899
134	3091
135	7283
136	5250
140	115817
141	9825
142	91612
143	269
146	256764
147	23363
148	79659
150	5794
151	8928
152	56983
153	4313
154	5176
155	4086
156	55737
157	11253
158	285527
159	307
160	3446
161	57520
162	56994
163	147658
164	4101
165	152519
166	5685
167	100505879
173	8501
174	8433
175	79932
176	8636
177	64866
178	23362
181	10890
182	57680
183	8034
185	10566
186	91746
187	85479
189	79898
190	6376
191	7551
196	5015
197	2769
199	8704
202	90441
203	55658
204	5589
205	9841
207	23253
208	7942
210	5569
211	64581
212	440503
213	126204
214	9537
215	79048
216	81611
217	8622
218	23350
219	5462
220	23625
221	55197
222	29109
223	56172
224	57157
225	11255
226	503542
229	219870
230	201254
231	3679
238	1282
239	79899
240	11023
241	7915
242	3159
246	387
247	5005
248	2021
249	83479
250	5928
251	100129654
257	79366
258	219431
259	54970
262	6277
265	5741
266	9506
267	130752
268	219771
269	353497
270	9354
271	55819
272	60684
273	168374
274	58508
275	51098
276	2086
277	388962
278	60558
279	63933
280	163175
283	25791
284	10521
285	8569
286	23410
287	219738
288	9585
290	55611
291	7347
292	27122
293	10351
301	92822
302	5555
304	2786
306	8702
307	503614
308	6774
309	2567
310	283847
311	728269
312	7552
313	6940
314	221710
316	7350
317	440275
318	11193
319	9672
320	79541
321	129446
322	5053
323	56139
324	7419
325	85019
326	7432
327	94107
328	57711
329	80831
330	90139
331	375318
332	80774
333	57540
334	25789
335	6330
336	85365
337	4118
338	6361
339	57706
341	26027
343	9493
344	645414
345	51001
346	2833
347	5977
348	10361
350	1995
351	402381
353	8815
354	1182
355	403278
356	64949
357	10558
358	79670
359	116442
360	9473
361	1501
362	8482
363	671
364	348180
366	84656
367	64976
368	3257
369	51111
372	57569
373	7162
374	154043
375	348235
377	29801
378	9196
379	6242
381	79626
382	5687
383	25903
384	10394
387	266629
388	55437
389	79075
390	9933
391	123722
392	129401
393	83953
394	1806
395	7087
396	58492
397	602
398	140576
399	200186
400	54979
401	4613
402	205251
403	9738
405	23219
406	387804
407	55540
408	203100
409	2902
410	10152
411	2557
412	6518
414	554235
415	3384
416	1515
417	260294
419	645832
420	81872
421	137868
427	81875
429	3098
430	27036
432	144195
433	25966
434	6398
435	54857
438	11250
439	51304
440	23332
443	5995
444	59284
445	3493
460	4091
462	126069
463	6405
466	124935
467	2066
468	6845
471	341883
472	6640
473	57186
474	10232
475	26689
476	139341
477	645683
478	5652
479	6006
480	100287932
481	221981
482	6710
483	8343
486	9909
487	146556
488	200205
489	152015
490	54921
491	10989
492	402635
493	170371
495	119016
496	255919
498	1036
501	6781
506	23232
509	4792
513	23507
514	27232
515	85329
516	3607
517	3848
518	26278
521	2866
522	10227
523	56138
525	8638
526	79623
527	78996
528	8187
529	4306
533	8927
534	5675
535	134391
537	342574
538	1843
539	58531
540	54814
545	414060
546	10922
547	9875
549	4901
550	55802
551	10449
552	7167
553	53904
554	9125
558	84269
563	100128274
566	2568
567	441081
570	5962
571	643615
572	7760
573	10892
574	5394
575	3187
576	9830
577	8443
578	25915
579	23174
580	7287
581	284
582	53407
583	23105
585	5068
586	790955
587	4713
590	2230
593	917
594	8484
595	51230
596	402
597	3921
598	10552
599	22913
602	138151
604	57476
605	79729
607	4715
608	2180
610	2005
611	10620
613	9936
617	6579
622	80122
623	10906
624	64663
627	57095
629	219623
631	49854
632	10485
633	5165
634	863
635	3593
636	284427
637	5901
638	56311
639	649
640	93550
641	26229
642	4067
643	126668
644	64787
645	65061
646	23310
648	6500
649	5289
650	149371
651	55812
652	51303
653	162966
654	84267
655	101930072
656	84168
657	3588
658	26133
659	463
660	9890
661	10134
662	1207
663	1839
664	51157
665	80326
666	4485
667	219348
668	9670
669	246744
670	399694
671	8509
672	85280
673	881
675	130367
676	63926
677	51191
678	80328
680	6147
682	285313
683	132625
684	652991
685	203260
686	1769
687	5329
688	286133
689	1439
694	6224
695	25926
696	9708
699	139886
701	1468
705	130576
706	9646
708	387787
710	3059
712	116092
713	55509
714	1585
715	4887
716	79585
717	285761
718	139322
719	64770
720	84064
721	349667
722	442184
725	4601
726	123263
727	480
728	54974
729	262
730	116969
731	389610
732	56667
733	124540
734	1284
735	3176
738	4210
740	283377
741	26007
744	1465
745	728361
746	157708
747	8545
750	79871
752	128653
753	58505
754	11149
755	122945
757	9084
758	43847
759	53616
760	9957
761	66005
762	8906
763	7334
765	201625
766	58498
767	7190
768	440068
770	3046
771	25759
773	474354
774	5330
775	9737
776	54033
777	4345
778	131377
779	28987
780	255649
781	90268
782	284099
783	8528
784	930
785	9545
786	390264
788	6019
790	92106
793	6419
794	150472
795	10184
796	254773
797	10162
799	5310
800	5692
801	10329
805	4593
808	219875
810	1964
811	4490
813	645425
814	160897
815	9722
816	6125
817	946
818	9917
819	7804
820	5926
821	83667
822	57215
823	8539
824	84649
825	54927
826	171024
827	219858
828	7555
829	10246
830	138240
831	815
832	9827
833	27136
834	8440
835	441027
836	26086
837	7186
838	2946
839	84939
840	9056
841	55253
842	2673
843	84826
844	5257
845	84230
846	2101
847	10083
856	6550
857	5502
858	169522
859	55698
860	7514
861	126
862	284071
