entrez	new
1	386724
2	150696
9	127069
10	3679
12	3125
13	55011
14	54968
15	9204
16	360226
18	7091
19	51526
20	10866
21	10534
22	1070
23	23288
24	3270
25	6441
26	81545
27	9217
28	87
29	55647
30	80195
31	5903
32	23559
33	5003
34	112755
35	55775
36	6625
37	10090
38	6443
39	4086
40	6903
41	100506742
43	144108
47	154881
48	79731
49	55026
50	80235
51	283257
52	8427
53	57805
54	8936
55	10815
56	128866
58	23380
59	9601
60	9650
70	149628
71	55898
72	92714
81	23463
86	2355
87	137492
88	552900
89	648791
90	22915
91	11234
92	64063
93	442179
94	326624
95	64328
97	2846
98	84991
100	9074
101	51155
102	5806
103	7617
104	10112
105	130106
107	147719
108	11316
109	1117
111	143187
112	55536
113	10529
114	10025
115	84911
116	9271
117	5075
118	53833
119	126410
120	632
123	4629
124	4913
125	80331
126	55776
127	6623
128	387815
130	57134
131	26157
132	284406
133	5422
134	4140
135	27153
136	27107
140	8110
141	26985
142	140739
143	83696
146	6136
147	51115
148	84677
150	5501
151	112802
152	403273
153	93517
154	4204
155	4012
156	4004
157	51069
158	5118
159	7639
160	57467
161	9667
162	7695
163	169522
164	286826
165	644186
166	8897
167	3171
173	64419
174	3783
175	390271
176	81
177	3835
178	7301
181	280659
182	158800
183	253582
185	200350
186	1739
187	84630
189	205717
190	9001
191	92703
196	54093
197	114900
199	6557
202	55154
203	1361
204	254528
205	399967
207	84450
208	85453
210	81832
211	139411
212	463
213	23092
214	8388
215	152404
216	338596
217	3032
218	10648
219	80704
220	100130933
221	8576
222	11146
223	11056
224	342574
225	3292
226	55727
229	145376
230	6997
231	51092
238	258010
239	8899
240	51366
241	8564
242	8260
246	161931
247	79089
248	29923
249	10924
250	26225
251	144321
257	3775
258	7087
259	2286
262	64693
265	1501
266	89970
267	221613
268	9124
269	55016
270	10252
271	79770
272	1776
273	646486
274	29115
275	9570
276	391059
277	27036
278	25836
279	3134
280	55500
283	79901
284	6675
285	254958
286	22916
287	6860
288	115827
290	10716
291	55670
292	29965
293	8317
301	7009
302	5893
304	84217
306	132112
307	84513
308	120534
309	4084
310	397
311	9211
312	261734
313	50863
314	80824
316	3501
317	54467
318	729873
319	11244
320	2579
321	27143
322	3049
323	51759
324	9742
325	64222
326	55333
327	9177
328	23585
329	79861
330	9567
331	9966
332	79937
333	63920
334	100272147
335	26585
336	1814
337	23171
338	401137
339	7310
341	132332
343	125476
344	6827
345	84449
346	79726
347	9912
348	23555
350	140856
351	85012
353	6687
354	56776
355	64170
356	2050
357	56106
358	64091
359	80208
360	2287
361	4104
362	100532726
363	60558
364	9310
366	168002
367	533
368	1418
369	259294
372	1244
373	5790
374	339453
375	22801
377	399473
378	64858
379	23242
381	58483
382	786
383	2872
384	1490
387	282890
388	127833
389	57459
390	606495
391	51377
392	1671
393	57542
394	149233
395	339122
396	9813
397	1482
398	25926
399	9306
400	653519
401	10300
402	710
403	51147
405	80864
406	55857
407	8325
408	51547
409	23235
410	6433
411	143570
412	100288323
414	390078
415	4320
416	5791
417	116519
419	127428
420	50804
421	1107
427	51101
429	388561
430	6738
432	64928
433	112950
434	64689
435	1565
438	6237
439	641649
440	51096
443	1629
444	2218
445	1058
460	11190
462	5714
463	219958
466	9491
467	54470
468	284076
471	9064
472	140947
473	7071
474	4507
475	57125
476	222484
477	57570
478	3949
479	5771
480	55526
481	374569
482	56731
483	348980
486	8510
487	155368
488	63973
489	660
490	8666
491	374655
492	3827
493	51373
495	84417
496	284612
498	91937
501	57535
506	9014
509	283149
513	729288
514	115416
515	373861
516	415116
517	10916
518	5239
521	5788
522	114960
523	6372
525	8846
526	146845
527	22845
528	80740
529	23373
533	996
534	4691
535	729447
537	2641
538	56137
539	6419
540	3120
545	284451
546	29886
547	440590
549	6829
550	23061
551	29802
552	5993
553	3832
554	54986
558	79800
563	7100
566	3490
567	54620
570	51334
571	200810
572	10226
573	80217
574	5692
575	9254
576	10788
577	394
578	10406
579	9766
580	388324
581	5289
582	55182
583	50515
585	2214
586	29935
587	80789
590	259239
593	146923
594	2515
595	56946
596	4761
597	5465
598	4224
599	492307
602	221786
604	10975
605	166824
607	1158
608	7547
610	10190
611	349334
613	5836
617	83482
622	117246
623	132299
624	64240
627	8836
629	116150
631	8942
632	26529
633	9293
634	79836
635	23361
636	390874
637	2627
638	1800
639	55075
640	5689
641	85019
642	54885
643	2624
644	51006
645	442213
646	554249
648	10022
649	84960
650	30011
651	7905
652	142689
653	57092
654	125115
655	5348
656	353219
657	1856
658	3660
659	11074
660	1844
661	374407
662	2729
663	8269
664	9909
665	7481
666	11079
667	164633
668	7624
669	9093
670	221955
671	339230
672	5434
673	121457
675	339967
676	9210
677	348487
678	2140
680	23760
682	6542
683	339416
684	27101
685	2706
686	57604
687	91748
688	6927
689	6511
694	51442
695	55450
696	151531
699	5236
701	10186
705	687
706	256710
708	5099
710	84186
712	163087
713	51103
714	11340
715	54165
716	26001
717	10412
718	2906
719	384
720	26098
721	79651
722	83550
725	7077
726	5053
727	147746
728	91404
729	8263
730	84947
731	79882
732	201501
733	9088
734	125875
735	83758
738	144165
740	2051
741	10622
744	1495
745	140545
746	102724862
747	2290
750	596
752	29850
753	56997
754	53841
755	2
757	131076
758	10726
759	587
760	148206
761	153918
762	1508
763	84539
765	2330
766	219956
767	6867
768	633
770	51360
771	51106
773	2863
774	7587
775	5138
776	55132
777	3273
778	84918
779	401509
780	116369
781	400569
782	64768
783	5606
784	4731
785	22952
786	1436
788	10826
790	4159
793	6326
794	55379
795	219869
796	727851
797	56924
799	2626
800	6101
801	9223
805	389812
808	262
810	375287
811	8106
813	4504
814	79577
815	669
816	3779
817	93487
818	25930
819	9462
820	92483
821	50837
822	2237
823	124149
824	7164
825	26582
826	3006
827	10844
828	54882
829	81309
830	78996
831	81618
832	5562
833	4773
834	5494
835	10143
836	3664
837	130827
838	57121
839	339229
840	503694
841	84914
842	100289635
843	653505
844	51506
845	400916
846	57551
847	9879
856	6932
857	51303
858	7745
859	84896
860	7975
861	84720
862	6966
863	55063
864	8999
865	8707
866	59286
867	27177
868	83874
869	27236
