entrez	new
1	5096
2	645425
9	8870
10	9023
12	147872
13	55604
14	26135
15	7353
16	8674
18	9882
19	92737
20	344191
21	643418
22	168451
23	7296
24	25920
25	5321
26	23176
27	3752
28	6845
29	9931
30	10154
31	25896
32	337880
33	29930
34	9855
35	126789
36	6328
37	2993
38	91851
39	653604
40	51069
41	2313
43	6118
47	90121
48	728637
49	80205
50	204801
51	401027
52	6733
53	4116
54	54788
55	26103
56	51298
58	57709
59	392391
60	283209
70	112703
71	26151
72	221711
81	64282
86	11189
87	2264
88	9927
89	115361
90	2822
91	7335
92	6388
93	1054
94	114803
95	3875
97	54557
98	150356
100	23064
101	7957
102	2694
103	137872
104	399664
105	8675
107	10942
108	728318
109	2256
111	3921
112	645811
113	64901
114	80758
115	83667
116	37
117	389376
118	6351
119	51099
120	146909
123	387
124	9342
125	1005
126	1572
127	135932
128	729759
130	1825
131	9547
132	388946
133	79683
134	23411
135	51025
136	7465
140	90701
141	64798
142	4209
143	7321
146	58986
147	9805
148	23563
150	149986
151	5265
152	7866
153	4709
154	135295
155	2824
156	55686
157	8273
158	64208
159	54953
160	8076
161	3756
162	1962
163	337975
164	996
165	393
166	1444
167	222389
173	535
174	10216
175	5837
176	723961
177	2109
178	25780
181	57409
182	2539
183	83852
185	10900
186	359710
187	56130
189	166614
190	169166
191	518
196	9103
197	10260
199	5297
202	91937
203	100505993
204	84254
205	51642
207	8153
208	157657
210	22916
211	2632
212	56246
213	3658
214	192134
215	7855
216	1959
217	26091
218	25914
219	1432
220	84872
221	23564
222	10621
223	2077
224	2776
225	832
226	403244
229	9960
230	221091
231	147920
238	27250
239	8740
240	51477
241	7157
242	163688
246	138639
247	8347
248	3861
249	1141
250	126868
251	6612
257	9314
258	1212
259	81470
262	9167
265	55014
266	5507
267	2744
268	342667
269	146956
270	57549
271	90025
272	84966
273	10186
274	4223
275	285093
276	23040
277	7101
278	2832
279	123720
280	2819
283	4919
284	145264
285	202
286	3363
287	261726
288	28982
290	10970
291	54413
292	79027
293	316
301	386681
302	387804
304	3822
306	200316
307	374907
308	399818
309	4048
310	4775
311	388523
312	389541
313	4861
314	64430
316	4752
317	9610
318	2916
319	29940
320	161514
321	51146
322	83700
323	254268
324	3840
325	6883
326	4670
327	1829
328	3993
329	201243
330	6402
331	51411
332	386617
333	5250
334	139221
335	91404
336	10022
337	283160
338	3162
339	3236
341	729873
343	4694
344	51481
345	55149
346	57822
347	192669
348	9901
350	3538
351	1618
353	56062
354	1879
355	7295
356	114801
357	1122
358	6476
359	284612
360	27189
361	55808
362	574028
363	7692
364	84222
366	4493
367	100127983
368	80114
369	25927
372	11011
373	55752
374	9175
375	100505879
377	84929
378	64699
379	202052
381	4691
382	22976
383	343578
384	10957
387	4990
388	80184
389	479
390	11130
391	84236
392	346547
393	54899
394	432369
395	9912
396	27
397	253512
398	81853
399	29087
400	7351
401	55327
402	440193
403	27240
405	59082
406	391189
407	83758
408	11099
409	22869
410	144423
411	59338
412	5714
414	57521
415	84967
416	26355
417	494115
419	55907
420	84904
421	440138
427	55227
429	56888
430	3449
432	348
433	7369
434	399687
435	124454
438	10219
439	55810
440	114904
443	157848
444	22838
445	9992
460	388698
462	7905
463	221935
466	64101
467	5529
468	100463488
471	140902
472	6272
473	23426
474	55109
475	166
476	50848
477	80045
478	64754
479	126393
480	7325
481	254428
482	2882
483	23493
486	153201
487	387695
488	10082
489	391365
490	2286
491	11285
492	84951
493	55530
495	6654
496	1524
498	23626
501	390199
506	51585
509	643669
513	5746
514	85012
515	84307
516	64764
517	388611
518	2074
521	6966
522	8388
523	84271
525	54869
526	84910
527	1072
528	3014
529	151246
533	11081
534	51400
535	7798
537	6168
538	201633
539	51100
540	131076
545	27304
546	204
547	344892
549	100288540
550	1158
551	10908
552	29105
553	7979
554	10979
558	26230
563	27348
566	9575
567	284827
570	84752
571	64881
572	23333
573	63974
574	2934
575	10248
576	23325
577	84517
578	2160
579	15
580	388372
581	55508
582	27229
583	26154
585	92840
586	25977
587	350383
590	55707
593	257364
594	5708
595	92312
596	2862
597	360203
598	4898
599	238
602	148423
604	26065
605	10873
607	51248
608	4036
610	1837
611	9717
613	9154
617	145195
622	55148
623	57211
624	170506
627	138881
629	51594
631	89857
632	26240
633	10584
634	23541
635	91754
636	79820
637	4160
638	5927
639	56849
640	147741
641	1145
642	127124
643	100132979
644	57703
645	7561
646	123970
648	391104
649	7419
650	645414
651	55211
652	8266
653	3074
654	80199
655	1365
656	50937
657	1490
658	112495
659	26001
660	3937
661	1780
662	4604
663	256472
664	23528
665	7216
666	57574
667	80306
668	1436
669	84290
670	130916
671	23070
672	1209
673	254065
675	148109
676	55749
677	1130
678	81615
680	10473
682	7903
683	2597
684	51141
685	728299
686	4940
687	9581
688	64641
689	8289
694	774
695	445582
696	64359
699	818
701	283796
705	283212
706	23315
708	10291
710	54938
712	55624
713	26255
714	83657
715	144165
716	1196
717	169522
718	9097
719	509
720	54941
721	404770
722	719
725	79905
726	5309
727	4257
728	11170
729	285671
730	79726
731	54752
732	7166
733	163115
734	375033
735	23241
738	157869
740	5881
741	100129842
744	374403
745	3036
746	100132285
747	79699
750	219409
752	646625
753	503841
754	668
755	132001
757	51557
758	221806
759	8908
760	84332
761	84464
762	129025
763	117248
765	54464
766	55311
767	1015
768	80853
770	163087
771	5595
773	113179
774	137970
775	6916
776	6367
777	3598
778	84467
779	55299
780	80380
781	399473
782	1133
783	2358
784	144715
785	51537
786	133746
788	55758
790	115290
793	124460
794	91608
795	390433
796	203413
797	5100
799	51390
800	201626
801	26150
805	389123
808	10842
810	10678
811	254240
813	6940
814	221178
815	23302
816	7681
817	5142
818	342096
819	2635
820	6129
821	643236
822	10863
823	7280
824	8731
825	51512
826	731
827	51133
828	389856
829	7849
830	7328
831	10190
832	4345
833	282616
834	125981
835	7252
836	25900
837	50649
838	54681
839	79143
840	4542
841	51665
842	387778
843	118672
844	2022
845	144245
846	54585
847	59351
856	3070
857	8574
858	84659
859	8338
860	5447
861	1114
862	55119
863	348932
864	118856
865	5676
866	10483
867	770
868	9638
869	169834
871	388591
873	23641
874	339229
875	10845
881	353299
883	10002
