entrez	new
1	10449
2	9141
9	205860
10	133522
12	129025
13	80174
14	83943
15	10664
16	164
18	5527
19	51116
20	26205
21	203260
22	386685
23	90853
24	81615
25	255275
26	2124
27	100130097
28	50945
29	57466
30	441272
31	57514
32	27338
33	23112
34	1907
35	131601
36	10137
37	27085
38	1209
39	3552
40	10330
41	29089
43	56478
47	112714
48	147686
49	284532
50	57622
51	11194
52	7018
53	79071
54	11096
55	55286
56	338692
58	27086
59	83873
60	64787
70	54888
71	915
72	10014
81	50999
86	122876
87	9877
88	4163
89	30837
90	64801
91	54842
92	8751
93	55346
94	4917
95	158798
97	55602
98	7100
100	643246
101	51187
102	163051
103	64784
104	25844
105	55911
107	9320
108	50855
109	414325
111	100133220
112	10739
113	65078
114	280658
115	129807
116	727764
117	6567
118	4108
119	4090
120	5524
123	2619
124	57568
125	100131980
126	219873
127	197370
128	6259
130	11197
131	9564
132	130507
133	7569
134	5781
135	8482
136	26268
140	56034
141	57508
142	5753
143	641654
146	2063
147	389383
148	2213
150	57795
151	130560
152	11171
153	57162
154	6359
155	3090
156	83892
157	421
158	84068
159	9229
160	8916
161	340359
162	1808
163	54937
164	60312
165	9956
166	85479
167	8731
173	51362
174	11318
175	114790
176	283189
177	403339
178	53358
181	5469
182	64837
183	9180
185	6517
186	284217
187	114898
189	9528
190	468
191	120534
196	84775
197	94160
199	284403
202	90627
203	136259
204	375484
205	79750
207	391195
208	3104
210	23251
211	256281
212	6376
213	23513
214	23107
215	5625
216	346288
217	283987
218	116540
219	55032
220	9978
221	90070
222	90933
223	4720
224	51335
225	50833
226	3487
229	4091
230	135293
231	84250
238	147700
239	30835
240	4723
241	2342
242	56993
246	7086
247	57824
248	79009
249	55893
250	51575
251	84266
257	8125
258	440519
259	3073
262	10127
265	4137
266	80829
267	5494
268	800
269	22981
270	84108
271	5962
272	3384
273	150946
274	646960
275	22908
276	642597
277	256892
278	153129
279	55293
280	147407
283	79885
284	3327
285	4644
286	5462
287	56995
288	54976
290	10715
291	79083
292	6272
293	388324
301	6722
302	10987
304	2864
306	10318
307	56943
308	53833
309	56099
310	57563
311	85315
312	4751
313	1395
314	3742
316	844
317	150763
318	55230
319	1363
320	51454
321	8175
322	26149
323	6621
324	10893
325	120796
326	165082
327	84313
328	54961
329	266971
330	26248
331	6570
332	7499
333	100132074
334	9946
335	3777
336	163259
337	4651
338	23639
339	55860
341	84288
343	3371
344	26135
345	100507608
346	11213
347	57733
348	100288287
350	342357
351	27236
353	92822
354	388730
355	222663
356	123
357	1961
358	84667
359	55233
360	548593
361	284353
362	80774
363	442868
364	60558
366	23648
367	6262
368	23516
369	56063
372	1512
373	392255
374	203562
375	54512
377	4716
378	11093
379	27235
381	10282
382	7748
383	401508
384	7335
387	51574
388	252983
389	192666
390	144360
391	192683
392	54807
393	646862
394	6866
395	343066
396	6477
397	10136
398	51256
399	120379
400	9330
401	284312
402	339521
403	8548
405	57451
406	7252
407	124872
408	10289
409	5425
410	2520
411	6543
412	146850
414	115708
415	55679
416	25830
417	2180
419	51540
420	644694
421	5648
427	9666
429	5932
430	388335
432	2312
433	170691
434	50717
435	845
438	55780
439	401663
440	100130302
443	51490
444	80727
445	93099
460	255403
462	79169
463	25788
466	5937
467	4671
468	90378
471	759
472	729438
473	572
474	7551
475	54454
476	55017
477	51351
478	10285
479	2621
480	26084
481	1325
482	7913
483	51592
486	3799
487	57569
488	5162
489	27339
490	4074
491	245909
492	8792
493	114880
495	288
496	144983
498	131616
501	55972
506	969
509	23240
513	5885
514	149628
515	337978
516	55269
517	387885
518	55184
521	91869
522	92912
523	387775
525	10129
526	54681
527	54093
528	79647
529	4668
533	4680
534	283232
535	51479
537	57579
538	727
539	10606
540	158983
545	8818
546	80351
547	57673
549	6445
550	79770
551	63948
552	84262
553	2845
554	55174
558	83540
563	79574
566	23180
567	26091
570	1132
571	84996
572	9021
573	3824
574	93134
575	79783
576	6322
577	2517
578	3732
579	127068
580	5337
581	145482
582	63916
583	134829
585	51074
586	1606
587	55805
590	65944
593	173
594	5438
595	2959
596	10919
597	55743
598	962
599	158586
602	344758
604	11131
605	4076
607	10597
608	728294
610	3215
611	8672
613	5671
617	6441
622	6228
623	6786
624	10827
627	55534
629	6656
631	7276
632	670
633	57526
634	64219
635	64211
636	50832
637	84133
638	55295
639	58503
640	389336
641	5757
642	83448
643	5017
644	83550
645	100287178
646	339168
648	144423
649	4139
650	26253
651	358
652	114609
653	5046
654	118788
655	10938
656	6948
657	57190
658	84986
659	5523
660	57001
661	283463
662	137970
663	23012
664	23583
665	1894
666	55634
667	442194
668	10890
669	644974
670	390010
671	1506
672	10209
673	284759
675	4842
676	10336
677	3845
678	3007
680	151449
682	126206
683	27115
684	4355
685	79723
686	23316
687	54905
688	222234
689	30011
694	54467
695	4069
696	3094
699	57600
701	63926
705	4820
706	55588
708	718
710	2251
712	254783
713	23001
714	3714
715	287
716	57187
717	5351
718	162979
719	6199
720	54332
721	80778
722	27327
725	5273
726	100506013
727	401024
728	55733
729	55139
730	51232
731	9034
732	23338
733	927
734	389692
735	79699
738	4237
740	7093
741	22985
744	4327
745	4947
746	25758
747	10256
750	911
752	54660
753	3479
754	401934
755	26999
757	84547
758	83259
759	647310
760	2765
761	85443
762	170591
763	6558
765	4066
766	4580
767	83758
768	91351
770	728927
771	9197
773	116154
774	326
775	100287362
776	1831
777	1948
778	80142
779	7148
780	84203
781	79345
782	27023
783	3783
784	9955
785	10188
786	221711
788	91227
790	151112
793	6161
794	256302
795	22918
796	22794
797	91252
799	390748
800	653247
801	390502
805	151636
808	5566
810	84002
811	26291
813	8778
814	3958
815	51218
816	9183
817	4070
818	5669
819	93622
820	51504
821	55684
822	51248
823	126070
824	9939
825	100128553
826	9440
827	7175
828	54545
829	163081
830	1820
831	256126
832	30811
833	54361
834	1630
835	23439
836	81575
837	84226
838	1039
839	5454
840	54715
841	148229
842	25825
843	26523
844	4291
845	23116
846	6857
847	811
856	55589
857	7515
858	2561
859	343070
860	6869
861	164237
862	84924
863	9487
864	100131390
865	84640
866	54732
867	219743
868	79159
869	167153
871	115111
873	4881
874	83787
875	8387
881	5931
883	387893
885	22906
886	136051
887	91607
889	386683
890	57020
891	55914
892	91608
894	151254
896	84179
898	826
899	10849
900	3853
901	92140
902	8233
904	128822
905	57191
908	338596
909	10265
910	10793
911	55355
912	6345
913	388795
914	51177
915	644338
916	51696
917	26165
919	7512
920	59283
921	64098
922	439951
923	53831
924	23576
925	6390
926	55342
927	131368
928	55421
929	56849
930	942
931	284654
932	8328
933	392360
939	8943
940	147991
941	386676
942	5756
943	57669
944	23483
945	64446
946	139378
947	7701
948	84792
949	55288
950	60677
951	5654
952	7941
953	8738
954	441631
955	143496
956	23300
957	113026
958	146723
959	169981
960	6092
961	100288801
962	23033
963	7103
965	29882
966	9866
967	10083
968	140689
969	340348
970	90139
971	5791
972	171019
973	345193
974	140
975	10621
976	9454
977	89792
978	54210
983	55279
984	641371
987	1670
988	91801
989	9126
990	4313
991	79892
993	113179
994	84298
995	124149
996	56171
997	2081
998	926
999	7273
1000	57107
1001	201931
1002	10260
1003	84876
1004	55454
1005	225689
1006	130749
1007	653808
1008	553
1009	3646
1010	27328
1012	83759
1013	158067
1014	23478
1015	790
1016	5801
1017	56270
1018	1837
1019	4714
1020	54471
1021	116238
1022	152189
1024	6876
1025	27165
1026	7142
1027	23548
1028	84334
1029	9147
1030	347148
1031	1519
1032	50943
1033	353514
1036	10093
1039	285440
1040	2766
1041	81061
1043	578
1044	2631
1045	284114
1046	30827
1047	79008
1048	1136
1050	10251
1051	252884
1052	79470
1053	3310
1054	84677
1056	387914
1058	566
1059	148398
1060	259307
1062	55622
1063	92906
1066	152002
1068	25956
1069	10678
1070	55709
1071	5893
1072	10293
1073	339448
1075	5058
1080	79661
1081	55204
1082	2914
1084	55803
1087	4147
1088	55095
1089	196264
1101	191
1102	1595
1103	10092
1104	84342
1105	6598
