entrez	new
1	3673
2	8707
9	10449
10	23245
12	160335
13	143684
14	11119
15	4856
16	8570
18	55729
19	389203
20	8565
21	23155
22	9871
23	23408
24	192286
25	10635
26	123920
27	6953
28	55128
29	79639
30	124961
31	64097
32	283471
33	582
34	25827
35	55345
36	770
37	503582
38	6147
39	283807
40	158763
41	10690
43	10558
47	1183
48	154467
49	4729
50	64843
51	2583
52	403339
53	387890
54	64951
55	51286
56	728712
58	6747
59	285093
60	84245
70	157638
71	81494
72	205564
81	57583
86	283600
87	26127
88	54901
89	23075
90	29930
91	284339
92	126755
93	100131902
94	7403
95	8817
97	1056
98	53615
100	63910
101	142891
102	3821
103	51028
104	6882
105	9975
107	23542
108	3709
109	51018
111	8237
112	171177
113	972
114	134864
115	163732
116	9541
117	51479
118	9133
119	54830
120	10111
123	117166
124	81554
125	317701
126	4808
127	51495
128	442867
130	161742
131	9111
132	5599
133	284546
134	50619
135	10945
136	57678
140	119548
141	54831
142	6875
143	8943
146	412
147	8352
148	7466
150	84124
151	9263
152	11164
153	10554
154	509
155	3652
156	64207
157	5071
158	64965
159	10675
160	29986
161	10404
162	2946
163	6299
164	83886
165	201501
166	90576
167	91289
173	116844
174	23345
175	1634
176	202
177	3810
178	25940
181	55830
182	26261
183	6596
185	10388
186	91351
187	8751
189	387849
190	10565
191	353116
196	388523
197	57187
199	902
202	8358
203	8668
204	54663
205	375316
207	389730
208	6534
210	4189
211	199857
212	440335
213	117178
214	51475
215	89853
216	64065
217	1184
218	79587
219	114884
220	8581
221	29107
222	149466
223	2868
224	644672
225	2104
226	55748
229	9038
230	27109
231	5268
238	2928
239	259
240	653583
241	2631
242	4624
246	11085
247	54793
248	23376
249	57506
250	5054
251	11318
257	8406
258	114880
259	54520
262	147179
265	727
266	100130958
267	56946
268	64135
269	165829
270	4066
271	54596
272	54659
273	10450
274	391189
275	54662
276	55769
277	5320
278	133
279	6124
280	407738
283	203100
284	63978
285	27344
286	23381
287	1593
288	114
290	27098
291	84294
292	118881
293	146439
301	84376
302	55260
304	23511
306	64983
307	51309
308	54751
309	205327
310	10017
311	11123
312	3196
313	497189
314	84084
316	9784
317	286676
318	29093
319	2617
320	51306
321	8310
322	4184
323	84532
324	2072
325	22905
326	167410
327	388333
328	3488
329	645104
330	56948
331	51069
332	1155
333	345462
334	9760
335	10445
336	8851
337	440956
338	5440
339	26054
341	83844
343	26269
344	84330
345	26512
346	5229
347	9790
348	114804
350	55423
351	5322
353	378925
354	8899
355	337977
356	348
357	132228
358	10744
359	80307
360	7057
361	50674
362	125875
363	55604
364	2842
366	8390
367	152926
368	57661
369	100505724
372	81377
373	388503
374	460
375	440533
377	1612
378	390874
379	79822
381	23615
382	137868
383	7476
384	374308
387	403284
388	57830
389	220441
390	146923
391	154215
392	5914
393	6631
394	339221
395	51371
396	333932
397	54497
398	7975
399	84868
400	338322
401	8850
402	51248
403	23204
405	54101
406	150368
407	7791
408	100287144
409	388553
410	1395
411	83452
412	8739
414	5359
415	63923
416	949
417	29886
419	606553
420	503497
421	5142
427	57332
429	3764
430	489
432	334
433	728656
434	51715
435	5494
438	51809
439	55161
440	3572
443	84134
444	442213
445	11189
460	54928
462	6566
463	7059
466	386724
467	57151
468	51282
471	100506627
472	26747
473	1592
474	1031
475	11107
476	79924
477	22987
478	1241
479	26515
480	3039
481	374860
482	26751
483	25976
486	7920
487	2741
488	6612
489	6690
490	163050
491	25769
492	11253
493	9374
495	58510
496	6360
498	147685
501	112714
506	163049
509	1880
513	64747
514	129642
515	255101
516	56990
517	201516
518	3485
521	3146
522	83541
523	1130
525	3881
526	3351
527	152189
528	2186
529	23210
533	8038
534	7153
535	55248
537	339453
538	57801
539	79659
540	9202
545	403274
546	23533
547	79758
549	56832
550	389643
551	921
552	56676
553	377841
554	25939
558	140465
563	9244
566	81502
567	161253
570	22853
571	83998
572	8100
573	388662
574	81619
575	5777
576	10797
577	1207
578	541468
579	25870
580	84628
581	2992
582	5689
583	64651
585	54886
586	149076
587	388939
590	259294
593	9362
594	83394
595	4104
