entrez	new
1	7089
2	284358
9	140459
10	337963
12	729201
13	3046
14	83715
15	55347
16	137492
18	29766
19	80349
20	284
21	94160
22	4012
23	390928
24	79595
25	54942
26	4130
27	8840
28	2978
29	9781
30	1298
31	220136
32	51352
33	5447
34	26263
35	64843
36	8763
37	53345
38	1800
39	56301
40	55127
41	91300
43	65997
47	85365
48	127829
49	221476
50	55339
51	64805
52	200734
53	84631
54	7291
55	8898
56	22895
58	23030
59	204
60	51184
70	7189
71	51816
72	10079
81	3929
86	2294
87	10563
88	2746
89	51430
90	847
91	6542
92	3055
93	1534
94	285643
95	440023
97	51274
98	2921
100	11078
101	23436
102	346562
103	4651
104	317671
105	22891
107	4312
108	343505
109	154141
111	340485
112	64506
113	80258
114	10440
115	3059
116	131920
117	476
118	84695
119	7561
120	5774
123	729240
124	171392
125	51755
126	10013
127	79729
128	10152
130	23673
131	2840
132	140801
133	7025
134	51018
135	8549
136	6793
140	140690
141	55308
142	64801
143	2854
146	221823
147	81602
148	7737
150	54212
151	54941
152	7057
153	23026
154	1412
155	56985
156	89958
157	205428
158	23315
159	414899
160	22933
161	728299
162	81470
163	140836
164	64106
165	10493
166	85302
167	8364
173	22802
174	3508
175	9271
176	79047
177	11014
178	259230
181	409
182	81458
183	2572
185	9276
186	170692
187	347148
189	2671
190	56938
191	147912
196	241
197	390259
199	83756
202	117283
203	115416
204	645836
205	391004
207	51004
208	8733
210	10369
211	55120
212	9470
213	9444
214	9203
215	3805
216	55850
217	10099
218	4635
219	79147
220	95681
221	4240
222	604
223	5639
224	155382
225	25939
226	126003
229	83899
230	130749
231	80013
238	353133
239	3115
240	84084
241	57144
242	56127
246	4793
247	28232
248	27342
249	85406
250	3673
251	154313
257	6572
258	5434
259	27158
262	122970
265	100271927
266	284654
267	5236
268	7504
269	131149
270	6278
271	9341
272	79750
273	262
274	121643
275	55713
276	83481
277	59352
278	10808
279	84628
280	26065
283	9911
284	55251
285	23136
286	55902
287	54906
288	57135
290	285362
291	286204
292	6728
293	221264
301	145376
302	146434
304	57619
306	26219
307	91862
308	11319
309	4703
310	128674
311	84321
312	1373
313	150472
314	63951
316	84162
317	138882
318	29942
319	4858
320	166
321	91137
322	387715
323	28957
324	7388
325	7980
326	730249
327	148808
328	643854
329	391742
330	25813
331	85479
332	55502
333	255738
334	219527
335	27152
336	56261
337	9231
338	117177
339	164592
341	9493
343	730087
344	1368
345	402665
346	613212
347	8357
348	131096
350	30819
351	80745
353	317762
354	56979
355	55972
356	64098
357	90441
358	9994
359	10522
360	56852
361	26248
362	5428
363	392392
364	9892
366	286128
367	54856
368	338328
369	5471
372	83892
373	55879
374	5868
375	55751
377	90120
378	81892
379	92999
381	55793
382	5228
383	51435
384	6689
387	84656
388	266740
389	91782
390	57864
391	55109
392	26269
393	646960
394	4287
395	727837
396	5523
397	8409
398	100507044
399	390067
400	1366
401	722
402	2312
403	148113
405	2005
406	55785
407	79109
408	8352
409	29949
410	57228
411	64240
412	5790
414	200150
415	8263
416	4054
417	23359
419	64581
420	93107
421	2653
427	84905
429	10490
430	374354
432	729440
433	51122
434	10019
435	440400
438	5539
439	1282
440	84720
443	362
444	121340
445	9997
460	57169
462	10772
463	4143
466	55521
467	55573
468	220972
471	4831
472	9126
473	1280
474	10178
475	93978
476	7757
477	80776
478	100616101
479	403278
480	79643
481	80789
482	341416
483	7322
486	284382
487	440955
488	5580
489	54968
490	116534
491	51684
492	1185
493	63923
495	9177
496	9027
498	1446
501	121355
506	3146
509	1641
513	340061
514	338949
515	83740
516	968
517	80816
518	2992
521	158521
522	79101
523	11001
525	283617
526	101060351
527	8355
528	5625
529	3589
533	80333
534	8899
535	1503
537	3636
538	25915
539	1030
540	27340
545	8553
546	7050
547	146845
549	84259
550	116842
551	5740
552	4239
553	54867
554	387733
558	2819
563	4802
566	3206
567	1002
570	1473
571	2299
572	11148
573	51095
574	8774
575	290
576	8369
577	340602
578	114026
579	27291
580	440515
581	10404
582	387601
583	8531
585	2702
586	3431
587	91156
590	283254
593	3980
594	2820
595	51703
596	26258
597	151647
598	57217
599	645037
602	10888
604	57534
605	84913
607	84689
608	55450
610	5859
611	84464
613	112812
617	57107
622	54498
623	5530
624	84698
627	393046
629	1464
631	3547
632	27333
633	114881
634	4621
635	84660
636	80255
637	1460
638	119687
639	5087
640	642273
641	54815
642	22927
643	1297
644	4051
645	80256
646	100130348
648	94101
649	8748
650	10782
651	49856
652	10216
653	64748
654	345
655	1441
656	51738
657	23410
658	54617
659	182
660	90167
661	1269
662	643752
663	6927
664	120775
665	79191
666	64283
667	54897
668	4839
669	57126
670	4796
671	342979
672	25948
673	55669
675	388125
676	64601
677	10477
678	23210
680	7730
682	25834
683	54581
684	79628
685	51481
686	84288
687	340359
688	146713
689	56910
694	9411
695	9931
696	196403
699	1409
701	8626
705	9219
706	163059
708	8100
