entrez	new
1	145258
2	120227
9	84735
10	10552
12	55700
13	4233
14	1415
15	566
16	653121
18	326625
19	221188
20	11131
21	6648
22	100507050
23	554282
24	84174
25	79871
26	25817
27	8843
28	5817
29	23207
30	400668
31	1063
32	391712
33	8905
34	219402
35	30000
36	79172
37	917
38	4047
39	728492
40	414149
41	54557
43	1974
47	55331
48	29109
49	29988
50	11004
51	9955
52	160760
53	10885
54	7056
55	10092
56	51015
58	166979
59	6677
60	64092
70	57369
71	9583
72	5584
81	26515
86	168544
87	57719
88	6414
89	100862671
90	51054
91	3178
92	10175
93	25874
94	3646
95	4126
97	9956
98	84460
100	971
101	4580
102	341392
103	689
104	63036
105	3735
107	9360
108	51343
109	147837
111	5939
112	134353
113	3227
114	91179
115	341346
116	55170
117	723790
118	84280
119	752
120	7007
123	4153
124	8542
125	57583
126	81615
127	57680
128	80817
130	54816
131	11221
132	57563
133	219902
134	513
135	54942
136	335
140	202018
141	117156
142	905
143	5983
146	25914
147	221336
148	8389
150	5540
151	91862
152	347730
153	55614
154	4173
155	1612
156	50807
157	79847
158	9318
159	29984
160	55256
161	6352
162	84432
163	192669
164	729873
165	64342
166	494551
167	57089
173	55861
174	23405
175	2624
176	317772
177	1209
178	2054
181	64771
182	4211
183	23371
185	11190
186	10565
187	84986
189	962
190	4108
191	171568
196	10769
197	7813
199	6954
202	10478
203	3045
204	147
205	6039
207	23037
208	4436
210	5678
211	256126
212	64499
213	283848
214	3382
215	4137
216	6769
217	23174
218	83460
219	151188
220	374462
221	9588
222	55504
223	1539
224	8672
225	55862
226	60673
229	4992
230	84867
231	117581
238	130120
239	6921
240	8623
241	253980
242	154807
246	57231
247	374291
248	338785
249	26576
250	504191
251	8629
257	100533183
258	150365
259	138882
262	5586
265	10024
266	4722
267	85359
268	1004
269	6605
270	64769
271	54881
272	3888
273	253959
274	6744
275	23248
276	642968
277	1444
278	492307
279	57099
280	991
283	4010
284	51308
285	6441
286	149951
287	390078
288	56980
290	6538
291	1946
292	79918
293	414062
301	246100
302	81127
304	222236
306	100132979
307	54839
308	80254
309	26595
310	64699
311	54960
312	546
313	84803
314	390443
316	144455
317	140947
318	55502
319	55692
320	55512
321	23774
322	2617
323	55432
324	3596
325	53942
326	219854
327	9397
328	389208
329	340307
330	57176
331	51185
332	150921
333	337882
334	81494
335	5214
336	79961
337	54619
338	9830
339	7049
341	81872
343	826
344	25930
345	50833
346	337960
347	9607
348	83448
350	2091
351	127670
353	343263
354	79802
355	27132
356	123263
357	1821
358	1349
359	58515
360	58516
361	6580
362	5899
363	143458
364	26024
366	4690
367	440560
368	81832
369	84215
372	282618
373	116984
374	3741
375	3268
377	648
378	23500
379	145165
381	2827
382	760
383	5463
384	56659
387	23521
388	51594
389	6130
390	728712
391	23384
392	144124
393	23165
394	6415
395	55076
396	440829
397	100128553
398	10964
399	6652
400	2668
401	51046
402	7190
403	8818
405	125931
406	100506658
407	10425
408	440498
409	201161
410	90441
411	80320
412	124220
414	400735
415	56157
416	127069
417	643752
419	5343
420	9980
421	1815
427	55733
429	1728
430	272
432	9923
433	154064
434	65083
435	25939
438	23263
439	58472
440	968
443	1600
444	114798
445	1852
460	2107
462	283617
463	1280
466	4893
467	347168
468	2350
471	10717
472	23426
473	51747
474	9182
475	56832
476	10460
477	5876
478	5030
479	80741
480	4353
481	374897
482	10555
483	7187
486	10107
487	170622
488	644070
489	126789
490	1947
491	56143
492	391059
493	112401
495	117143
496	83871
498	79639
501	1620
506	788
509	8301
513	6903
514	164091
515	51703
516	3765
517	10558
518	7782
521	221143
522	25851
523	55332
525	346007
526	3096
527	125919
528	83478
529	1043
533	3187
534	9086
535	140862
537	57578
538	2302
539	4734
540	7582
545	1890
546	64400
547	79818
549	6340
550	6734
551	388403
552	339390
553	554313
554	10093
558	4014
563	1847
566	8462
567	54716
570	649330
571	401115
572	266743
573	6615
574	84433
575	23398
576	51002
577	386678
578	8722
579	5947
580	116159
581	2631
582	2204
583	7572
585	8930
586	1105
587	100130097
590	10014
593	1521
594	201232
595	80233
596	51603
597	84955
598	60468
599	66005
602	2123
604	122704
605	54464
607	219873
608	79800
610	83697
611	5141
613	54475
617	65266
622	55251
623	728689
624	57188
627	7763
629	8802
631	1950
632	51166
633	29953
634	64072
635	80776
636	8795
637	79873
638	84901
639	7481
640	200845
641	79019
642	11097
643	83759
644	80131
645	285498
646	5641
648	134492
649	22835
650	8836
651	3796
652	80205
653	9296
654	8202
655	3587
656	144577
657	55016
658	84765
