entrez	new
1	10647
2	83481
9	23387
10	63910
12	1143
13	55777
14	759
15	5296
16	338324
18	8710
19	50512
20	83893
21	100289087
22	254786
23	51186
24	353133
25	29105
26	10428
27	79177
28	25894
29	8858
30	522
31	54103
32	27151
33	54892
34	29919
35	123872
36	8560
37	10897
38	30816
39	26058
40	8329
41	353274
43	283796
47	50839
48	84304
49	23264
50	353131
51	56901
52	4781
53	5201
54	55170
55	151011
56	64693
58	50836
59	115548
60	2912
70	9638
71	2657
72	9369
81	140458
86	7357
87	55558
88	4297
89	3799
90	7009
91	89866
92	23170
93	286
94	1084
95	79001
97	9277
98	89845
100	5886
101	6103
102	353091
103	80003
104	51647
105	101
107	54552
108	23484
109	9915
111	56160
112	5684
113	996
114	5874
115	79937
116	22863
117	8460
118	57146
119	115123
120	6818
123	23099
124	79092
125	23416
126	245911
127	4093
128	4142
130	4681
131	3355
132	390664
133	729431
134	56650
135	79699
136	54980
140	3239
141	3209
142	221143
143	2041
146	85280
147	124411
148	845
150	727
151	84080
152	5453
153	23394
154	4790
155	9400
156	9780
157	253832
158	9319
159	64750
160	8493
161	136263
162	1740
163	92002
164	5008
165	221091
166	7170
167	2122
173	8819
174	23272
175	254173
176	6360
177	3376
178	84623
181	57147
182	6450
183	2665
185	100463482
186	10426
187	51200
189	144402
190	10921
191	120400
196	2204
197	4242
199	117247
202	4901
203	51029
204	4017
205	171425
207	55905
208	10588
210	93185
211	79798
212	100507203
213	670
214	2963
215	117166
216	8358
217	1454
218	22944
219	4321
220	27240
221	11338
222	653606
223	7682
224	100131827
225	6517
226	286223
229	54454
230	392376
231	222484
238	283209
239	57209
240	79961
241	81127
242	4595
246	3782
247	414062
248	131076
249	225
250	9440
251	79853
257	57713
258	4071
259	7033
262	5868
265	202559
266	1582
267	8473
268	27253
269	22879
270	2068
271	26046
272	3028
273	3440
274	729540
275	5005
276	3443
277	26532
278	9619
279	285679
280	10213
283	8322
284	2743
285	56656
286	51599
287	94122
288	6098
290	84545
291	5283
292	4284
293	6599
301	219959
302	83723
304	1452
306	829
307	51742
308	55713
309	957
310	3312
311	84317
312	3936
313	2168
314	54148
316	55907
317	328
318	493869
319	51714
320	57584
321	51540
322	9495
323	120935
324	284071
325	57540
326	54828
327	9236
328	10248
329	9287
330	29953
331	27005
332	4815
333	624
334	23466
335	9172
336	7852
337	84342
338	131
339	3547
341	2195
343	6345
344	339324
345	56659
346	114884
347	56681
348	83549
350	79901
351	83464
353	56674
354	1506
355	6732
356	376940
357	2965
358	83650
359	1660
360	57634
361	1729
362	8000
363	1260
364	2762
366	54518
367	8683
368	8626
369	645078
372	5435
373	911
374	84248
375	54875
377	23507
378	4885
379	669
381	197257
382	3268
383	23542
384	9949
387	79065
388	29944
389	79568
390	55798
391	29126
392	5701
393	8239
394	353137
395	441250
396	4064
397	2622
398	3030
399	10861
400	7739
401	79677
402	27443
403	55069
405	390059
406	5879
407	54959
408	55858
409	9421
410	8550
411	6881
412	55005
414	51374
415	2590
416	148753
417	79807
419	10562
420	2200
421	402055
427	63946
429	10975
430	23593
432	2987
433	326343
434	8835
435	8737
438	399818
439	116448
440	171389
443	26520
444	5175
445	8406
460	81570
462	22934
463	8459
466	2797
467	143
468	83759
471	56052
472	54850
473	57763
474	8924
475	203190
476	283455
477	2864
478	11340
479	440786
480	727837
481	112483
482	283365
483	6607
486	393046
487	23657
488	2314
489	11169
490	5140
491	3709
492	282973
493	284099
495	3814
496	57169
498	25950
501	10492
506	112
509	8688
513	3475
514	8237
515	440829
516	4729
517	55778
518	778
521	57171
522	4914
523	221154
525	64097
526	3645
527	57716
528	56548
529	80307
533	56946
534	9446
535	54332
537	5314
538	223075
539	79673
540	51471
545	26497
546	5601
547	1188
549	23324
550	7433
551	374308
552	727857
553	30844
554	81887
558	26735
563	51552
566	116
567	9493
570	8678
571	23210
572	3075
573	79753
574	84260
575	2908
576	23635
577	10761
578	5578
579	120071
580	84639
581	2946
582	56203
583	8073
585	6118
586	27315
587	11072
590	155185
593	7547
594	1234
595	10083
596	1298
597	146050
598	2232
599	9701
602	64784
604	23046
605	51204
607	6130
608	26160
610	3834
611	84951
613	51263
617	8074
622	2865
623	11199
624	10965
627	4641
629	1937
631	10229
632	26073
633	284184
634	10500
635	5161
636	55821
637	6940
638	6667
639	55904
640	64805
641	136541
642	362
643	401505
644	7171
645	54986
646	122509
648	10166
649	337976
650	81857
651	8498
652	55353
653	132724
654	1337
655	2922
656	8690
657	84725
658	55894
659	58528
660	10203
661	255738
662	6911
663	51320
664	1290
665	653689
666	6375
667	284359
668	100507003
669	8496
670	55593
671	56955
672	7871
673	646754
675	56135
676	55345
677	9330
678	1120
680	59336
682	65985
683	9934
684	219902
685	256471
686	5066
687	1618
688	23017
689	64802
694	9797
695	3441
696	284433
699	3304
701	341799
705	27075
706	23288
708	162963
710	10452
712	10869
713	23205
714	6626
715	202309
716	408050
717	10422
718	5141
719	440193
720	23166
721	181
722	10084
725	23708
726	161931
727	79837
728	338094
729	64762
730	144448
731	54989
732	55176
733	338442
734	27039
735	1978
738	221785
740	3766
741	260429
744	401992
745	64218
746	5203
747	60488
750	57690
752	2568
753	64581
754	89890
755	78989
757	9514
758	55163
759	58476
760	3791
761	157
762	84062
763	153222
765	92399
766	3683
767	79091
768	1812
770	6335
771	201562
773	1749
774	27164
775	8781
776	401647
777	10898
778	56997
779	4794
780	151742
781	2768
782	284352
783	7267
784	55084
785	728495
786	63978
788	85441
790	11105
793	121551
794	55299
795	6837
796	8514
797	90353
799	284355
800	8312
801	140766
805	257177
808	158
810	55698
811	6188
813	5500
814	56474
815	57827
816	7293
817	8906
818	3305
819	9147
820	4692
821	375612
822	2326
823	10987
824	59352
825	7634
826	400506
827	114112
828	140832
829	222962
830	5753
831	54901
832	285641
833	390432
834	653656
835	60490
836	1244
837	10124
838	4927
839	25945
840	4217
841	51651
842	37
843	29777
844	729230
845	162972
846	84225
847	55145
856	100507044
857	5775
858	220388
859	5456
860	81392
861	90187
862	27181
863	6405
864	4172
865	390197
866	10322
867	50944
868	486
869	5931
871	50619
873	50838
874	1193
875	1808
881	653259
883	5213
885	5534
886	9863
887	55799
889	63916
890	84844
891	23087
892	25983
894	3425
896	4009
898	3710
899	10653
900	7296
901	1813
902	140876
904	23165
905	9889
908	84060
909	9559
910	84733
911	126789
912	29967
913	51371
914	85289
915	139741
916	11081
917	55039
919	54921
920	64641
921	1655
922	252884
923	84945
924	58494
925	9469
926	345462
927	3777
928	84939
929	5728
930	91151
931	128346
932	220004
933	6129
939	6923
940	729359
941	414918
942	4830
943	3269
944	7089
945	431707
946	6904
947	2566
948	54956
949	4345
950	80008
951	4088
952	391002
953	5985
954	285888
955	79710
956	9628
957	81617
958	4835
959	6875
960	5625
961	8435
962	219875
963	284434
965	11168
966	11078
967	11133
968	644591
969	54531
970	5098
971	337966
972	4023
973	23547
974	134285
975	4149
976	23207
977	27158
978	79628
983	3658
984	7768
987	3811
988	79400
989	730087
990	8976
991	730291
993	5128
994	3921
995	53405
996	349149
997	643853
998	51201
999	51377
1000	8334
1001	220988
1002	4710
1003	64776
1004	85364
1005	116362
1006	643904
1007	8332
1008	88455
1009	9612
1010	84300
1012	645836
1013	353141
1014	9429
1015	694
1016	6521
1017	401258
1018	3480
1019	4628
1020	27006
1021	10742
1022	4671
1024	10269
1025	401207
1026	3765
1027	387695
1028	6119
1029	84232
1030	79490
1031	197
1032	117583
1033	51027
1036	112802
1039	284406
1040	401944
1041	56829
1043	53919
1044	6591
1045	9451
1046	79576
1047	25888
1048	127700
1050	11237
1051	51706
1052	79670
1053	3266
1054	83694
1056	64645
1058	441531
1059	57486
1060	84866
1062	5932
1063	63917
1066	80758
1068	5431
1069	22844
1070	29094
1071	55144
1072	259307
1073	2997
1075	124359
1080	26122
1081	388743
1082	1674
1084	64220
1087	22992
1088	9630
1089	192134
1101	9843
1102	80728
1103	89796
1104	55183
1105	2030
1106	440730
1107	55139
1108	79744
1109	326625
1111	9140
1112	5992
1113	57451
1114	55208
1116	56905
1117	100049587
1118	390110
1119	553115
1120	91304
1121	22937
1122	6533
1123	54708
1124	400746
1128	54934
1129	389033
1130	143425
1131	7048
1132	730130
1133	79290
1134	2647
1135	58509
1136	25758
1137	27333
1138	5055
1139	57630
1140	8718
1141	55908
1142	116092
1143	79968
1144	7187
1145	7561
1146	146057
1147	1008
1149	26017
1152	727830
1153	23349
1154	4711
1155	27077
1158	63874
1159	5993
1160	2939
1161	4045
1163	23552
1164	554235
1173	10324
1174	54675
1175	113278
1176	51016
1178	125113
1179	729092
1180	8864
1181	790952
1182	7005
1183	138255
1184	6662
1185	79980
1186	405754
1187	440567
1188	5351
1191	23151
1192	4074
1193	3593
1195	80344
1196	57573
1198	1939
1200	10005
1201	4153
1203	219432
1207	1948
1208	84971
1209	56649
1211	84270
1212	874
1213	10732
1215	3764
1230	79095
1232	10282
1233	4603
1234	81037
1235	164091
1236	2044
1237	9271
1238	5797
1240	3188
1241	2121
1244	84330
1258	23760
1259	55186
1260	114789
1261	84179
1262	9825
1263	2266
1264	10350
1265	165215
1266	65082
1267	55704
1268	5916
1269	4889
1270	339883
1271	6950
1272	3708
1277	6720
1278	4882
1280	51302
1281	338785
1282	5158
1284	132
1285	6812
1286	11012
1287	79666
1288	23332
1289	9049
1290	1209
1291	26031
1292	23463
1293	56666
1294	7429
1295	25820
1296	81790
1297	400720
1298	64375
1299	30000
1300	84065
1301	1589
1302	23102
1303	10009
1305	9129
1306	10320
1307	283130
1308	5872
1310	2150
1311	55605
1312	4600
1314	3613
1315	5708
1316	2823
1317	4121
1318	7840
1325	51603
1326	8825
1327	10328
1329	7750
1337	140597
1339	6359
1340	631
1345	9331
1346	57687
1347	8821
1348	284161
1349	136259
1350	11055
1351	8720
1352	5407
1353	5346
1355	80114
1356	11122
1357	9587
1358	6452
1359	55279
1360	125962
1361	54881
1362	64943
1363	6746
1364	340359
1365	57828
1366	3383
1368	220359
1369	128387
1370	302
1371	221037
1373	26353
1374	5686
1375	57822
1376	83637
1378	140576
1379	109
1380	113730
1381	6480
1382	219952
1384	64400
1385	3920
1386	170685
1387	255631
1388	27249
1389	121275
1390	149345
1392	51267
1393	8405
1394	8572
1395	1992
1396	246175
1397	122742
1398	80007
1399	8624
1400	119765
1401	51191
1404	10266
1406	64782
1407	10529
1408	2215
1409	28234
1410	51008
1411	278
1412	5090
1413	114824
1414	8269
1415	10602
1417	201266
1418	57471
1419	132851
1420	9071
1421	5970
1427	5217
1428	24148
1429	8985
1431	13
1432	2553
1434	133746
1435	55138
1436	3785
1437	5539
1438	23439
1439	374655
1440	91584
1441	8756
1444	7258
1445	826
1446	83550
1447	23072
1448	26998
1452	668
1453	9231
1454	147040
1455	7347
1456	221060
1457	80071
1459	2107
1460	23120
1462	54991
1463	3784
1464	29934
1465	84417
1466	57835
1468	57165
1469	3696
1470	116285
1471	84631
1472	646862
1473	23371
1474	81575
1475	11166
1476	51284
1477	133688
1478	5439
1479	6650
1482	22797
1485	29093
1486	25834
1487	1763
1488	51063
1489	389125
1490	613212
1491	145864
1493	390748
1495	5929
1496	84501
1497	10043
1499	285464
1500	339501
1501	4720
1503	7127
1504	80194
1506	6346
1508	80832
1509	7917
1510	26207
1511	51806
1512	63897
1513	56262
1514	29800
1515	57161
1519	23513
1520	10978
1521	7480
1522	8383
1523	8092
1524	1269
1525	8509
1527	671
1528	390084
1534	4855
1535	2257
1536	3845
1537	122258
1538	55344
1539	54832
1540	389084
1543	81697
1544	51196
1545	408263
1548	55036
1549	8549
1551	990
1553	55567
1555	128506
1557	55582
1558	6291
1559	5151
1562	144125
1564	64786
1565	55805
1571	51690
1572	5616
1573	23300
1576	26530
1577	79646
1579	9367
1580	79815
1581	729786
1582	10712
1583	1719
1584	84947
1585	4089
1586	9960
1588	10769
1589	286151
1591	54957
1592	8925
1593	6988
1594	23065
1595	6619
1600	23098
1601	55783
1602	6429
1603	131566
1604	84129
1605	23544
1606	5146
1607	382
1608	116983
1609	29766
1610	26253
1611	9230
1612	1647
1613	389058
1615	8293
1616	101928601
1617	100862694
1618	51669
1620	2778
1621	84274
1622	285852
1627	4879
1628	92591
1629	91646
1630	5913
1632	255919
1633	201595
1634	7284
1635	23585
1636	23076
1638	2668
1639	442247
1641	9847
1642	3151
1643	6376
1644	144568
1645	57419
1646	728224
1647	381
1649	55268
1650	27115
1652	23194
1653	55898
1654	50700
1655	55811
1656	81932
1659	3569
1660	7006
1662	338872
1663	3682
1665	910
1666	9827
1667	59348
1668	10234
1669	5676
1670	54665
1671	9861
1672	219844
1673	57325
1674	11170
1675	100141515
1676	375323
1677	220032
1678	90827
1687	724066
1690	645191
1716	538
1717	722
1718	51660
1719	151313
1723	26276
1725	84101
1727	1161
1728	5514
1729	374882
1730	28983
1731	9033
1733	7326
1734	130888
1735	84707
1736	9326
1737	9098
1738	10076
1739	84215
1740	2597
1741	85416
1742	55643
1743	1999
1745	7157
1746	130916
1747	6637
1748	63876
1749	4793
1750	435
1755	50514
1756	10585
1757	56890
1758	3223
1759	65992
1760	84890
1761	84896
1762	152831
1763	5889
1767	448831
1768	57396
1769	84498
1770	121278
1773	5099
1774	3563
1775	135
1776	896
1777	192683
1778	402381
1780	440050
1781	4438
1783	10866
1785	496
1786	158880
1787	164684
1788	9205
1789	6404
1791	3640
1793	203547
1794	9798
1795	11276
1796	389856
1797	6945
1798	57162
1800	59345
1801	79831
1802	1490
1803	5590
1804	8462
1805	2001
1806	8609
1807	26173
1808	55502
1809	347252
1810	84708
1811	2286
1812	6683
1813	8192
1814	203062
1815	8517
1816	9324
1819	4350
1820	100132963
1821	84867
1822	9541
1823	116835
1824	148281
1825	90362
1826	80316
1827	730005
1828	3984
1829	2348
1830	481
1831	51053
1832	245929
1833	27185
1834	56259
1836	64211
1837	390598
1838	56270
1839	3241
1840	6531
1841	57654
1842	64651
1843	284129
1844	1522
1845	10795
1846	10944
1847	2971
1848	79877
1849	160897
1850	3795
1852	10228
1854	3182
1855	57705
1856	1173
1857	11010
1859	9759
1861	85397
1869	5987
1870	1105
1871	4239
1874	257106
1875	89822
1876	116534
1877	10609
1879	5068
1880	84524
1889	11030
1890	79094
1891	7534
1892	79088
1893	200523
1894	2902
1896	9202
1901	497190
1902	4849
1903	387804
1906	84950
1907	19
1908	643836
1909	414061
1910	100
1911	6207
1912	64755
1915	26508
1917	91750
1933	26249
1936	140823
1937	200014
1938	653073
1939	6388
1942	57156
1943	54825
1944	26255
1945	2101
1946	5933
1947	1879
1948	399939
1949	337975
1950	9329
1951	9686
1952	23779
1953	10171
1954	130749
1955	57167
1956	7348
1958	29946
1959	4689
1960	92667
1961	6047
1962	115704
1964	121227
1965	653166
1967	3737
1968	23545
1969	10763
1973	466
1974	1237
1975	647042
1977	79870
1978	3861
1979	26503
1981	728137
1982	221895
1983	54808
1984	3018
1990	55728
1991	55784
1992	115701
1993	221400
1994	2212
1995	139170
1996	84073
1997	1268
1998	23361
1999	11147
2000	10966
2001	5902
2002	9699
2004	6700
2005	84656
2006	171586
2009	79643
2010	29886
2011	390167
2012	54516
2013	29083
2014	80024
2015	128077
2016	644019
2017	286187
2018	160428
2019	51234
2020	4325
2021	7638
2022	28982
2023	143678
2026	727905
2027	1564
2028	79696
2029	89894
2030	22979
2033	9943
2034	90693
2035	84557
2036	343066
2037	6879
2038	51705
2039	91452
2040	9218
2041	25999
2042	4926
2043	3008
2044	64081
2045	6783
2046	4162
2047	83638
2048	387712
2049	10245
2050	23759
2051	26060
2052	3998
2053	3768
2054	3820
2055	57188
2056	55074
2057	4200
2058	11311
2059	11095
2060	7052
2063	894
2064	10600
2065	349152
2066	23762
2067	7150
2068	25970
2069	3280
2070	55539
2071	729085
2072	6699
2073	115950
2074	6697
2077	8479
2078	6512
2079	8539
2081	51629
2086	23176
2091	3385
2098	2995
2099	79145
2100	1646
2101	1741
2103	30061
2104	387775
2107	1340
2108	55840
2109	140686
2110	83539
2113	154791
2114	79632
2115	728318
2116	40
2117	197407
2118	351
2119	54940
2120	4899
2121	1317
2122	3159
2123	91056
2124	80347
2125	284443
2128	22901
2130	441478
2131	4286
2132	132200
2134	9564
2135	81850
