entrez	new
1	26270
2	387129
9	6899
10	387751
12	23584
13	9117
14	143279
15	26330
16	166824
18	503618
19	83450
20	11047
21	25895
22	152189
23	64091
24	138050
25	55744
26	843
27	64761
28	8444
29	10806
30	2170
31	6697
32	55831
33	3005
34	136319
35	3067
36	256227
37	1553
38	6872
39	5212
40	51513
41	146923
43	27067
47	10413
48	53916
49	51710
50	392197
51	5515
52	386681
53	5068
54	29015
55	613227
56	119694
58	26094
59	10321
60	123624
70	1874
71	728929
72	3491
81	100507203
86	768
87	93517
88	391189
89	66000
90	9658
91	81466
92	54442
93	3656
94	84457
95	84769
97	6576
98	375607
100	115019
101	7417
102	257019
103	81788
104	132954
105	22934
107	3605
108	7710
109	10060
111	222194
112	3985
113	375056
114	219482
115	10262
116	9255
117	8825
118	11250
119	100616411
120	7384
123	64151
124	6795
125	2661
126	9747
127	8404
128	80063
130	10786
131	84260
132	51684
133	9937
134	5575
135	125206
136	80789
140	8522
141	27019
142	1421
143	54441
146	64108
147	9811
148	388962
150	10884
151	8996
152	56137
153	89832
154	85316
155	114799
156	2259
157	6672
158	8226
159	379
160	83890
161	153443
162	60485
163	94160
164	92675
165	60592
166	9833
167	3029
173	4066
174	79738
175	23500
176	160851
177	391107
178	56172
181	3231
182	162466
183	161
185	26156
186	58158
187	5090
189	6799
190	130557
191	11158
196	81035
197	146556
199	116843
202	84251
203	54766
204	645203
205	958
207	51004
208	158506
210	8131
211	6793
212	162
213	390010
214	4881
215	55017
216	221074
217	10268
218	7738
219	285527
220	2895
221	399823
222	387733
223	8888
224	100049587
225	2172
226	2683
229	23351
230	125963
231	221749
238	8939
239	57010
240	284323
241	4104
242	6274
246	147923
247	10520
248	3007
249	5083
250	9136
251	388566
257	401612
258	54936
259	55773
262	83706
265	56138
266	10617
267	9104
268	166815
269	182
270	9444
271	774
272	10499
273	2224
274	9463
275	2521
276	6820
277	3151
278	79864
279	9933
280	84668
283	120227
284	399512
285	83641
286	151393
287	9426
288	6941
290	10327
291	374860
292	84966
293	6247
301	10297
302	55740
304	58493
306	60484
307	171484
308	5101
309	59335
310	79852
311	116151
312	200504
313	388697
314	4010
316	9586
317	729085
318	2838
319	1232
320	84919
321	25864
322	26751
323	55860
324	2969
325	55619
326	260436
327	4784
328	845
329	353131
330	1585
331	337874
332	440515
333	7429
334	8789
335	1572
336	84886
337	152206
338	153218
339	344838
341	219429
343	91461
344	116534
345	149013
346	84187
347	80255
348	125950
350	4335
351	3363
353	6758
354	26584
355	79886
356	9612
357	4878
358	84148
359	94122
360	57659
361	2848
362	54332
363	4643
364	8239
366	403253
367	55075
368	9464
