entrez	new
1	152789
2	10427
9	219981
10	8835
12	27085
13	6606
14	7306
15	284058
16	9748
18	3803
19	4133
20	4886
21	22841
22	2027
23	57462
24	54995
25	10509
26	55192
27	6898
28	1137
29	64130
30	116540
31	8728
32	10097
33	441272
34	10261
35	1473
36	7581
37	27063
38	115019
39	55751
40	144360
41	255061
43	11148
47	1237
48	56940
49	5692
50	9021
51	5345
52	328
53	4107
54	5133
55	9854
56	8493
58	11178
59	8289
60	8843
70	9582
71	63967
72	7277
81	221937
86	1588
87	79145
88	4175
89	217
90	256892
91	8634
92	84254
93	84959
94	92291
95	55167
97	51099
98	1314
100	113791
101	284114
102	3008
103	4060
104	283197
105	5577
107	338398
108	7165
109	165100
111	8886
112	10655
113	163050
114	56893
115	11142
116	23198
117	2746
118	51244
119	100507003
120	5316
123	54429
124	283458
125	51018
126	1602
127	324
128	6716
130	125893
131	7172
132	84217
133	56897
134	11250
135	28985
136	9419
140	1027
141	390181
142	79883
143	57504
146	6469
147	4684
148	392360
150	7371
151	5223
152	90865
153	55745
154	9742
155	79008
156	343472
157	270
158	9787
159	136263
160	689
161	7507
162	283971
163	6299
164	9965
165	390154
166	54922
167	163059
173	5436
174	202052
175	29980
176	137835
177	4606
178	57497
181	6568
182	26341
183	3059
185	2395
186	100287178
187	972
189	3060
190	57644
191	653641
196	10855
197	858
199	386724
202	119180
203	55534
204	11094
205	10094
207	23568
208	8798
210	348262
211	216
212	54718
213	1775
214	80817
215	94015
216	140612
217	54093
218	90957
219	79897
220	222894
221	686
222	4678
223	4041
224	347733
225	6567
226	81566
229	622
230	219539
231	2492
238	57822
239	23269
240	81168
241	9990
242	116983
246	140545
247	10940
248	57035
249	57695
250	51179
251	1262
257	3625
258	284366
259	83447
262	58472
265	3363
266	10787
267	200765
268	55466
269	114034
270	84278
271	402778
272	890
273	4004
274	1326
275	349075
276	121441
277	10163
278	23085
279	4174
280	84650
283	3736
284	8330
285	390429
286	659
287	3190
288	113
290	8522
291	64184
292	79819
293	9563
301	56848
302	4056
304	219293
306	2647
307	80155
308	2925
309	129685
310	10424
311	87
312	139818
313	728621
314	50487
316	7141
317	64816
318	64097
319	51104
320	29993
321	8337
322	58513
323	1819
324	4092
325	341883
326	1902
327	23746
328	3676
329	1399
330	2976
331	1889
332	30837
333	9771
334	1234
335	203447
336	25847
337	11082
338	84448
339	912
341	23218
343	11085
344	22888
345	55128
346	1495
347	440689
348	54480
350	342979
351	50937
353	84759
354	9708
355	3577
356	57121
357	5257
358	80331
359	51527
360	255738
361	9321
362	139221
363	80307
364	6093
366	90102
367	64864
368	253832
