entrez	new
1	65989
2	9028
9	2328
10	51093
12	57546
13	8125
14	339366
15	81543
16	56886
18	148170
19	28976
20	401262
21	1235
22	3485
23	344758
24	63924
25	317719
26	137964
27	23266
28	23780
29	9177
30	340120
31	4214
32	84059
33	26219
34	3396
35	8315
36	8189
37	10648
38	5268
39	151176
40	23316
41	57085
43	23519
47	51427
48	9058
49	3692
50	55929
51	29081
52	2250
53	118424
54	1670
55	27253
56	440026
58	51142
59	339344
60	135250
70	401612
71	114789
72	28876
81	8747
86	4601
87	10814
88	140679
89	26740
90	5445
91	9131
92	27344
93	389336
94	98
95	10098
97	149371
98	221718
100	641384
101	136306
102	10983
103	23641
104	552900
105	285367
107	54926
108	9508
109	3422
111	51668
112	1819
113	2010
114	9470
115	79133
116	390992
117	302
118	85377
119	83874
120	221294
123	117246
124	4780
125	284565
126	220202
127	118672
128	317781
130	11248
131	54467
132	3786
133	3635
134	402665
135	929
136	28908
140	8862
141	51299
142	55894
143	146183
146	10449
147	4014
148	2810
150	9516
151	199974
152	283554
153	83853
154	153
155	100287478
156	8174
157	9832
158	10194
159	5709
160	6403
161	138652
162	7450
163	80864
164	100505724
165	2734
166	92335
167	1911
173	89849
174	83394
175	57414
176	79890
177	5630
178	3747
181	81579
182	3053
183	9738
185	3572
186	51203
187	23204
189	717
190	5241
191	9472
196	9398
197	4158
199	139378
202	23049
203	55698
204	2565
205	55366
207	55333
208	57412
210	23670
211	146310
212	25847
213	23390
214	90120
215	79624
216	10745
217	4897
218	441519
219	4706
220	84706
221	7855
222	487
223	732
224	727837
225	4916
226	5128
229	80208
230	1553
231	83443
238	337976
239	389383
240	126231
241	100128190
242	253970
246	22990
247	23322
248	9394
249	402569
250	646862
251	155465
257	114908
258	64426
259	23550
262	1452
265	27348
266	57634
267	41
268	1618
269	79621
270	578
271	26128
272	5604
273	5431
274	55370
275	728798
276	728269
277	140876
278	10671
279	337972
280	158062
283	79158
284	84557
285	5789
286	219453
287	50632
