entrez	new
1	51258
2	9755
9	27243
10	51350
12	391112
13	100507608
14	26262
15	64714
16	23435
18	253714
19	164633
20	55070
21	7561
22	386680
23	5067
24	7565
25	4625
26	10610
27	9459
28	133060
29	221302
30	140576
31	58528
32	23133
33	23381
34	7033
35	5140
36	2734
37	1054
38	55769
39	340390
40	128338
41	54870
43	8906
47	441933
48	440068
49	4763
50	54600
51	136853
52	3595
53	91151
54	102724862
55	4939
56	273
58	4082
59	3663
60	157638
70	8625
71	6675
72	444882
81	53616
86	63876
87	1995
88	8609
89	4301
90	8500
91	146909
92	3514
93	132299
94	221823
95	926
97	100130519
98	8726
100	51098
101	708
102	6334
103	5985
104	2937
105	9457
107	1747
108	54665
109	388646
111	79133
112	102157402
113	4200
114	29110
115	8816
116	57486
117	8562
118	81501
119	259294
120	51588
123	4778
124	493869
125	148103
126	26529
127	391059
128	153443
130	3274
131	7045
132	79746
133	54577
134	7483
135	23589
136	51130
140	728233
141	4350
142	10052
143	81556
146	4848
147	132203
148	11267
150	54836
151	5209
152	1460
153	347051
154	10046
155	56123
156	57467
157	8515
158	26060
159	83445
160	9499
161	23527
162	80070
163	256714
164	8685
165	27071
166	2242
167	55276
173	5189
174	201305
175	91608
176	2848
177	57567
178	8999
181	27113
182	2
183	1591
185	257177
186	317754
187	142827
189	390882
190	10370
191	286451
196	23334
197	98
199	8729
202	10886
203	4232
204	10063
205	6731
207	80315
208	7559
210	84068
211	1769
212	2395
213	1837
214	2650
215	221477
216	140691
217	859
218	10473
219	115019
220	64100
221	9927
222	339168
223	219988
224	128229
225	8939
226	6144
229	7109
230	113540
231	5276
238	7073
239	5589
240	10186
241	89953
242	84440
246	84108
247	147323
248	160365
249	6506
250	54514
251	55197
257	917
258	125058
259	85414
262	374977
265	26291
266	169166
267	9200
268	2117
269	4293
270	201562
271	100128190
272	93426
273	2764
274	140456
275	10875
276	84313
277	91133
278	127833
279	7484
280	150946
283	116173
284	26166
285	9242
286	11163
287	1503
288	9706
290	65988
291	80307
292	338707
293	149041
301	442868
302	7367
304	57664
306	55779
307	160287
308	285834
309	729238
310	79873
311	9708
312	2315
313	8187
314	130576
316	3704
317	7053
318	257313
319	6575
320	389090
321	84930
322	55140
323	79971
324	1052
325	89870
326	126129
327	57716
328	285521
329	2185
330	54622
331	283358
332	157708
333	285386
334	64062
335	219595
336	146310
337	8555
338	23600
339	90523
341	81621
343	133396
344	9394
345	51171
346	5108
347	896
348	57403
350	79071
351	375287
353	5298
354	55669
355	5097
356	392376
357	2030
358	5266
359	65109
360	3169
361	9118
362	1475
363	63928
364	3848
366	81559
367	51244
368	90874
369	55182
372	57217
373	80757
374	10864
375	2180
377	128371
378	284439
379	79585
381	177
382	10501
