entrez	new
1	5695
2	10282
9	84417
10	8504
12	157855
13	91464
14	284358
15	64236
16	2689
18	57171
19	6507
20	92691
21	926
22	143872
23	5025
24	3441
25	4902
26	51475
27	80316
28	255877
29	55701
30	1844
31	23609
32	23336
33	58524
34	1668
35	3267
36	113540
37	9746
38	80759
39	11095
40	4724
41	1490
43	29085
47	60678
48	51228
49	27143
50	3290
51	3359
52	23376
53	3475
54	153129
55	1783
56	79017
58	8220
59	92482
60	57118
70	91574
71	3735
72	64762
81	146894
86	56181
87	10467
88	11214
89	548596
90	25807
91	27152
92	84085
93	4176
94	132228
95	64746
97	114826
98	2109
100	10250
101	388799
102	5134
103	126299
104	2812
105	6604
107	240
108	100128731
109	5429
111	2794
112	51293
113	8321
114	6439
115	4753
116	27429
117	55344
118	254827
119	4689
120	54566
123	23030
124	26580
125	22848
126	5733
127	652968
128	347411
130	1124
131	58491
132	64921
133	1101
134	221184
135	25994
136	80018
140	9138
141	25903
142	79137
143	8638
146	22986
147	1727
148	130872
150	130271
151	57096
152	56160
153	6446
154	94033
155	10602
156	9108
157	56125
158	400120
159	728299
160	64184
161	248
162	29896
163	147912
164	10762
165	64781
166	1259
167	23368
173	4174
174	115509
175	64788
176	7568
177	57447
178	221191
181	9260
182	1136
183	54677
185	391191
186	55251
187	55198
189	26065
190	9338
191	220929
196	400576
197	284613
199	8336
202	6907
203	190
204	139322
205	5902
207	24149
208	152687
210	170960
211	57633
212	56987
213	84812
214	22899
215	414767
216	1663
217	4722
218	493901
219	115201
220	1991
221	10816
222	100129033
223	51050
224	83873
225	91147
226	8653
229	150274
230	55220
231	7678
238	146310
239	134218
240	440699
241	283768
242	9028
246	4833
247	57677
248	119395
249	998
250	2022
251	80344
257	121340
258	9439
259	28978
262	653519
265	51635
266	347853
267	1553
268	8740
269	607
270	221357
271	400735
272	392392
273	23171
274	50636
275	7148
276	390892
277	50940
278	6575
279	23089
280	9020
283	56965
284	5198
285	139189
286	724066
287	57099
288	256394
290	54097
291	378
292	11316
293	79058
301	1396
302	2889
304	84824
306	4439
307	2831
308	283248
309	64284
310	79657
311	25833
312	645811
313	8444
314	9829
316	10736
317	79983
318	143279
319	128637
320	163404
321	56135
322	3638
323	344805
324	2194
325	388561
326	53343
327	51248
328	23242
329	1969
330	203447
331	10666
332	26059
333	84951
334	1140
335	55512
336	126541
337	3625
338	4069
339	401827
341	81697
343	58530
344	22844
345	10268
346	203190
347	10247
348	116519
350	54623
351	55280
353	156
354	3309
355	140883
356	4048
357	1388
358	440434
359	3030
360	286310
361	9321
362	81704
363	148170
364	196968
366	55833
367	54675
368	121227
369	59067
372	1486
373	905
374	2218
375	83890
377	22907
378	253832
379	23306
381	7538
382	121274
383	8581
384	60526
387	1414
388	200765
389	64421
390	79789
391	27333
392	4124
393	26263
394	30811
395	9991
396	136371
397	152831
398	41
399	8492
400	51678
401	1144
402	1382
403	6909
405	5534
406	119391
407	56897
408	56884
409	51090
410	79660
411	89765
412	254251
414	284904
415	55614
416	6756
417	64745
419	25822
420	79785
421	7094
427	125950
429	4974
430	54979
432	8819
433	285704
434	5147
435	10683
438	5977
439	79603
440	11076
443	101060226
444	79803
445	3344
460	64067
462	54867
463	84455
466	129607
467	55662
468	55287
471	9883
472	283742
473	124535
474	3087
475	51015
476	2823
477	167359
478	8501
479	388531
480	6936
481	89780
482	387119
483	57159
486	7543
487	131034
488	10425
489	6792
490	3046
491	153745
492	168620
493	9482
495	126868
496	9180
498	126432
501	440050
506	119467
509	283638
513	81602
514	286380
515	1973
516	80853
517	4885
518	9798
521	26058
522	9786
523	4188
525	831
526	6491
527	2922
528	92797
529	10738
533	3292
534	7341
535	8710
537	64689
538	51016
539	7784
540	199
545	4929
546	25806
547	22928
549	3305
550	4071
551	8312
552	2618
553	80896
554	5982
558	7504
563	171177
566	84945
567	23505
570	55156
571	4283
572	142685
573	58480
574	2152
575	5080
576	79334
577	9936
578	3242
579	340120
580	51226
581	2290
582	8698
583	1618
585	51652
586	165545
587	64432
590	5802
593	3596
594	960
595	9312
596	128497
597	344967
598	9987
599	153
602	55729
604	1522
605	388389
607	100188893
608	10131
610	57405
611	429
613	26017
617	85450
622	441911
623	3903
624	100287178
627	57721
629	84142
631	2596
632	1411
633	2196
634	1635
635	246269
636	5378
637	80224
638	118487
639	54901
640	10262
641	2961
642	1813
643	222537
644	10362
645	221718
646	495
648	390265
649	8227
650	754
651	23080
652	57119
653	129080
654	5937
655	6337
656	83445
657	2001
658	55633
659	90864
660	7296
661	3363
662	889
663	9052
664	344022
665	661
666	84631
667	284058
668	2043
669	81797
670	6997
671	84536
672	2274
673	641700
675	2911
676	11091
677	81789
678	2968
680	79152
682	5651
683	81025
684	8406
685	645414
686	3773
687	276
688	8352
689	3888
694	393
695	79833
696	55758
699	667
701	9086
705	401115
706	55120
708	25941
710	3294
712	758
713	3770
714	56341
715	8735
716	63923
717	3161
718	51393
719	30008
720	4953
721	7347
722	6927
725	123036
726	3690
727	57095
728	10985
729	27132
730	10328
731	283537
732	6419
733	125919
734	1778
735	54541
738	7652
740	115330
741	253982
744	22878
745	60686
746	285172
747	2215
750	221823
752	51375
753	956
754	26249
755	126917
757	64963
758	553
759	390637
760	79862
761	388419
762	204962
763	162517
765	55532
766	11329
767	3802
768	24144
770	7618
771	8777
773	554279
774	4291
775	100134934
776	353139
777	4534
778	29851
779	4041
780	23584
781	60370
782	51209
783	3739
784	3489
785	647087
786	90827
788	157695
790	340654
793	5073
794	3251
795	5303
796	55916
797	116443
799	57452
800	51018
801	64763
805	140730
808	8284
810	245806
811	145282
813	135927
814	590
815	1807
816	113278
817	10590
818	149345
819	64711
820	1284
821	112869
822	10486
823	646658
824	80223
825	91151
826	5099
827	16
828	402117
829	27089
830	120425
831	3018
832	84749
833	146223
834	79954
835	201633
836	7639
837	6041
838	3619
839	1500
840	51020
841	3501
842	84914
843	10717
844	5279
845	94025
846	84557
847	2635
856	3702
857	10775
858	64328
859	60401
860	442179
861	113220
862	4881
863	26147
864	9687
865	729857
866	2204
867	57504
868	51324
869	220032
871	9589
873	1348
874	10493
875	2692
881	23217
883	85480
885	10440
886	23225
887	9866
889	204851
890	283820
891	8914
892	388394
894	79716
896	79000
898	285989
899	127617
900	79823
901	79068
902	9665
904	54915
905	84457
908	2572
909	54549
910	728635
911	9215
912	4643
913	645425
914	5536
915	8702
916	26609
917	83852
919	84924
920	7546
921	83983
922	148229
923	8927
924	339302
925	55132
926	116729
927	6839
928	54812
929	51117
930	49861
931	25886
932	100287404
933	397
939	10109
940	5711
941	4659
942	9033
943	10791
944	10607
945	6573
946	50640
947	84654
948	64061
949	345
950	9410
951	135114
952	84985
953	644672
954	26245
955	10686
956	4775
957	63931
958	1297
959	23617
960	84996
961	2641
962	6348
963	84904
965	11054
966	1871
967	51555
968	57658
969	392862
970	2358
971	151887
972	92421
973	23382
974	9779
975	3850
976	9423
977	8820
978	2632
983	126961
984	256309
987	10540
988	114882
989	1815
990	55217
991	8807
993	23365
994	1117
995	6555
996	51734
997	4099
998	93343
999	27430
1000	11232
1001	84266
1002	7726
1003	8372
1004	4001
1005	55130
1006	28317
1007	7126
1008	5224
1009	3868
1010	54898
1012	6793
1013	115557
1014	51495
1015	10216
1016	84688
1017	123872
1018	8646
1019	8611
1020	140706
1021	7545
1022	55622
1024	79622
1025	133584
1026	286077
1027	102723475
1028	116835
1029	7695
1030	51005
1031	150465
1032	6120
1033	57621
1036	84944
1039	9980
1040	23116
1041	10866
1043	3978
1044	11169
1045	136263
1046	50848
1047	3949
1048	4249
1050	4714
1051	863
1052	8836
1053	11018
1054	152273
1056	259292
1058	79230
1059	145645
1060	122664
1062	23041
1063	2056
1066	57679
1068	7644
1069	6188
1070	1819
1071	5564
1072	7251
1073	145553
1075	26999
1080	80139
1081	402665
1082	5648
1084	51259
1087	788
1088	55599
1089	79742
1101	5911
1102	55716
1103	3681
1104	79998
1105	60672
1106	23351
1107	8689
1108	84246
1109	4033
1111	1984
1112	10631
1113	6358
1114	130074
1116	820
1117	55089
1118	4715
1119	6612
1120	11030
1121	118442
1122	54830
1123	100151643
1124	1262
1128	285440
1129	94241
1130	245911
1131	54906
1132	5928
1133	22893
1134	27102
1135	7248
1136	51122
1137	440145
1138	7048
1139	11101
1140	7021
1141	100142659
1142	26277
1143	11123
1144	55176
1145	83659
1146	6908
1147	150468
1149	8815
1152	64598
1153	259286
1154	57763
1155	2835
1158	51202
1159	4321
1160	55200
1161	680
1163	8459
1164	131368
1173	55152
1174	5158
1175	64151
1176	288
1178	3957
1179	10469
1180	6861
1181	27352
1182	57561
1183	57805
1184	10972
1185	284361
1186	54575
1187	5903
1188	977
1191	59082
1192	121793
1193	10045
1195	6938
1196	254950
1198	7138
1200	79836
1201	23324
1203	81552
1207	22941
1208	178
1209	55122
1211	26275
1212	2965
1213	64793
1215	55347
1230	64981
1232	90381
1233	5165
1234	79979
1235	1285
1236	54971
1237	146862
1238	23218
1240	389852
1241	8170
1244	9079
1258	9978
1259	728403
1260	7570
1261	9277
1262	8425
1263	50
1264	4085
1265	79747
1266	90529
1267	10396
1268	2637
1269	56955
1270	860
1271	388677
1272	89872
1277	10336
1278	152503
1280	343171
1281	23408
1282	6996
1284	2899
1285	124359
1286	8356
1287	1001
1288	112849
1289	338094
1290	387787
1291	25999
1292	7379
1293	9788
1294	3005
1295	165324
1296	200916
1297	23643
1298	642843
1299	55906
1300	100506627
1301	63946
1302	2767
1303	26035
1305	3148
1306	11234
1307	81050
1308	51473
1310	4055
1311	51100
1312	64710
1314	84934
1315	1644
1316	6609
1317	100288413
1318	5367
1325	57194
1326	79813
1327	441478
1329	10481
1337	55719
1339	57590
1340	55969
1345	11343
1346	2048
1347	1775
1348	3709
1349	26521
1350	149233
1351	114960
1352	144360
1353	113174
1355	55005
1356	23589
1357	8567
1358	3067
1359	55351
1360	85320
1361	3298
1362	9521
1363	55771
1364	81037
1365	144715
1366	125228
1368	9217
1369	2313
1370	91582
1371	118
1373	157506
1374	6582
1375	57132
1376	440026
1378	10330
1379	79180
1380	25897
1381	116135
1382	5915
1384	8992
1385	55640
1386	50508
1387	84262
1388	23111
1389	84705
1390	5394
1392	57128
1393	144717
1394	403239
1395	84900
1396	23568
1397	79153
1398	1059
1399	10020
1400	84172
1401	10518
1404	57010
1406	11336
1407	147407
1408	1745
1409	284306
1410	28998
1411	6432
1412	3078
1413	55957
1414	83758
1415	80271
1417	119392
1418	80059
1419	148362
1420	165257
1421	57804
1427	56672
1428	10299
1429	25794
1431	1652
1432	7050
1434	166
1435	341346
1436	167
1437	2870
1438	100287238
1439	6370
1440	28316
1441	25957
1444	112714
1445	57565
1446	23149
1447	10401
1448	145165
1452	56
1453	10965
1454	339287
1455	3991
1456	51660
1457	116113
1459	2318
1460	29094
1462	84275
1463	57616
1464	58477
1465	23007
1466	9693
1468	347541
1469	55651
1470	2108
1471	4130
1472	117246
