entrez	new
1	1984
2	11224
9	9665
10	27131
12	682
13	51524
14	9255
15	64763
16	6996
18	708
19	54793
20	65981
21	441932
22	137492
23	170959
24	6357
25	1358
26	7040
27	8192
28	79310
29	2214
30	150696
31	63948
32	654
33	93621
34	51099
35	51149
36	118424
37	84166
38	53347
39	2597
40	55689
41	91461
43	54752
47	100130932
48	84641
49	23305
50	81025
51	132203
52	1394
53	64398
54	81576
55	346
56	3227
58	256364
59	2639
60	254173
70	10531
71	7288
72	91433
81	29907
86	3578
87	83597
88	63951
89	125113
90	4850
91	79841
92	1762
93	284207
94	26164
95	2315
97	55193
98	55856
100	23065
101	90627
102	1486
103	54576
104	246176
105	54544
107	10949
108	55211
109	84295
111	390432
112	56172
113	9361
114	4745
115	11215
116	117579
117	7412
118	649137
119	201514
120	219770
123	6602
124	285755
125	79798
126	64318
127	25814
128	7391
130	9153
131	23070
132	7204
133	755
134	139341
135	1054
136	9321
140	474354
141	163778
142	10528
143	11284
146	26508
147	374308
148	283600
150	79905
151	60626
152	6775
153	8814
154	6474
155	378884
156	719
157	7923
158	6218
159	1051
160	51298
161	9920
162	84256
163	55625
164	163702
165	7374
166	3310
167	4803
173	85465
174	57060
175	10434
176	64579
177	26276
178	317703
181	56675
182	8195
183	5493
185	285386
186	144360
187	5636
189	9752
190	27122
191	6297
196	25998
197	1500
199	8110
202	140873
203	84240
204	10580
205	54660
207	9128
208	55315
210	2567
211	6704
212	3299
213	81
214	54187
215	51027
216	261729
217	339487
218	127064
219	10163
220	341152
221	94056
222	3680
223	728276
224	83756
225	339175
226	593
229	862
230	91151
231	219436
238	144108
239	55120
240	162993
241	9753
242	258
246	64901
247	269
248	4267
249	5676
250	3612
251	51380
257	9212
258	93622
259	8481
262	100463482
265	253175
266	57826
267	134429
268	1777
269	26511
270	9188
271	79842
272	107161145
273	79770
274	29066
275	84818
276	54825
277	136853
278	3765
279	65010
280	492307
283	401137
284	118738
285	54898
286	10930
287	2702
288	4055
290	64097
291	2534
292	85313
293	729974
301	160851
302	51073
304	7321
306	10214
307	219972
308	2887
309	606553
310	10047
311	6302
312	51185
313	388555
314	50832
316	30834
317	135941
318	1843
319	93099
320	81876
321	152485
322	9196
323	341676
324	11154
325	100506144
326	253738
327	57418
328	51090
329	7364
330	402415
331	2886
332	83543
333	729092
334	10235
335	441478
336	6500
337	128611
338	80010
339	386675
341	220213
343	83723
344	79777
345	6594
346	728464
347	2981
348	9955
350	27346
351	84318
353	84064
354	55298
355	5981
356	57488
357	23076
358	5747
359	6224
360	8174
361	2538
362	100191040
363	221710
364	9702
366	150763
367	5007
368	285175
369	51122
372	158880
373	170572
374	395
375	57624
377	79623
378	124923
379	28916
381	55502
382	3429
383	2067
384	10279
387	171483
388	162979
389	23066
390	55002
391	6772
392	7565
393	80274
394	100129271
395	5924
396	51622
397	84925
398	11260
399	3766
400	9754
401	810
402	285195
403	925
405	56963
406	3493
407	952
408	9290
409	93436
410	441061
411	3577
412	349667
414	729025
415	1278
416	9187
417	162333
419	4088
420	57154
421	29842
427	8266
429	6718
430	9802
432	64743
433	108
434	84698
435	112399
438	750
439	202309
440	26254
443	10461
444	2634
445	6564
460	51025
462	9391
463	85007
466	51776
467	84435
468	132141
471	4603
472	4646
473	29108
474	824
475	8726
476	5214
477	659
478	389289
479	55646
480	8826
481	4327
482	11218
483	197135
486	57604
487	6527
488	26275
489	8227
490	6699
491	8362
492	100128525
493	64121
495	10655
496	84498
498	55827
501	60489
506	84668
509	3980
513	6548
514	79652
515	84920
516	4810
517	7780
518	27042
521	386684
522	405754
523	2760
525	7083
526	3812
527	4606
528	2842
529	51614
533	55824
534	84197
535	8204
537	64410
538	4319
539	4976
540	219899
545	2475
546	94121
547	10169
549	51282
550	160492
551	51134
552	27316
553	219541
554	440145
558	5692
563	84522
566	9646
567	79625
570	331
571	4923
572	125875
573	80020
574	50650
575	2689
576	54617
577	64087
578	2850
579	1316
580	10642
581	81565
582	26273
583	144321
585	58498
586	23355
587	7405
590	197257
593	51715
594	26994
595	51142
596	57103
597	6580
598	120775
599	54069
602	284069
604	3007
605	3796
607	170370
608	10446
610	1136
611	132299
613	2869
617	2907
622	22908
623	57496
624	146712
627	253190
629	6496
631	80157
632	100131980
633	94025
634	56993
635	25893
636	10409
637	8369
638	54937
639	7678
640	217
641	10226
642	54955
643	8568
644	8897
645	353323
646	83716
648	7079
649	6311
650	10643
651	219623
652	497189
653	4126
654	54914
655	63923
656	26184
657	6845
658	83942
659	84246
660	6737
661	79762
662	7416
663	79827
664	22997
665	644815
666	9556
667	3133
668	3028
669	344752
670	27343
671	84694
672	124857
673	65975
675	26648
676	828
677	121214
678	6511
680	51537
682	8317
683	9097
684	64434
685	4363
686	338661
687	151648
688	4009
689	2926
694	64100
695	9087
696	28966
699	647087
701	6195
705	83550
706	51765
708	153090
710	12
712	10693
713	151963
714	254958
715	5533
716	168391
717	340393
718	66000
719	259291
720	64601
721	89886
722	1832
725	2249
726	283377
727	54577
728	81050
729	100507027
730	57475
731	79752
732	387778
733	4593
734	2977
735	55602
738	200162
740	5003
741	10978
744	23165
745	5553
746	148198
747	284186
750	8099
752	26123
753	55770
754	5119
755	55531
757	29911
758	127707
759	902
760	79747
761	64645
762	28956
763	8406
765	57636
766	9761
767	3695
768	2037
770	10467
771	220136
773	10549
774	10631
775	1871
776	10131
777	647309
778	3857
779	8718
780	55051
781	84210
782	4054
783	25987
784	55124
785	4659
786	64062
788	9839
790	390882
793	30062
794	7001
795	64116
796	29919
797	4051
799	23564
800	54490
801	23381
805	284406
808	114770
810	64431
811	6319
813	728294
814	23175
815	10576
816	55212
817	9076
818	9627
819	8682
820	3036
821	23152
822	259173
823	7727
824	646424
825	85352
826	200765
827	79962
828	56943
829	79144
830	6745
831	79656
832	84152
833	92399
834	8731
835	5178
836	83886
837	7533
838	56998
839	11247
840	375
841	54876
842	79000
843	359787
844	23304
845	3375
846	84572
847	2289
856	55763
857	6588
858	7045
859	23272
860	100505705
861	5829
862	255308
863	414325
864	65082
865	27067
866	3105
867	80835
868	79605
869	5226
871	7283
873	1520
874	9972
875	147744
881	220972
883	1572
885	50487
886	6405
887	54826
889	7837
890	9248
891	56666
892	130916
894	387357
896	91612
898	1723
899	56941
900	8771
901	64061
902	2963
904	8497
905	283234
908	8899
909	7532
910	91010
911	55370
912	8572
913	8542
914	7516
915	341276
916	646962
917	728577
919	84894
920	54437
921	6692
922	50945
923	5648
924	54922
925	129285
926	391627
927	4499
928	56034
929	57799
930	11073
931	134510
932	63922
933	133418
939	6836
940	9734
941	54739
942	23232
943	6750
944	7564
945	2055
946	169200
947	643834
948	84643
949	127391
950	57403
951	811
952	55810
953	27252
954	619373
955	1230
956	283726
957	93035
958	23424
959	10471
960	79441
961	28986
962	55343
963	10322
965	6002
966	26225
967	117166
968	10804
969	9294
970	5980
971	27319
972	340562
973	375519
974	134864
975	22821
976	56978
977	2863
978	6018
983	3667
984	373
987	23264
988	414059
989	5601
990	147372
991	116255
993	80758
994	80032
995	92400
996	5042
997	84253
998	140459
999	6705
1000	7322
1001	283471
1002	57626
1003	147949
1004	85363
1005	161145
1006	284358
1007	401409
1008	760
1009	9911
1010	100506013
1012	160728
1013	9687
1014	51285
1015	4990
1016	4985
1017	3316
1018	132158
1019	1158
1020	83658
1021	55129
1022	2643
1024	3097
1025	4292
1026	140856
1027	10568
1028	1740
1029	55568
1030	57630
1031	5875
1032	5260
1033	79142
1036	23096
1039	9656
1040	144100
1041	1399
1043	10667
1044	10221
1045	2213
1046	6940
1047	51728
1048	57665
1050	8993
1051	23127
1052	10802
1053	9831
1054	163051
1056	9791
1058	400830
1059	55040
1060	79158
1062	4825
1063	64409
1066	53938
1068	140689
1069	11259
1070	91252
1071	1775
1072	4297
1073	57497
1075	6701
1080	79365
1081	51104
1082	7576
1084	6514
1087	121260
1088	81846
1089	7409
1101	162966
1102	100861412
1103	55745
1104	26696
1105	4049
1106	55791
1107	3399
1108	282770
1109	3449
1111	84659
1112	57611
1113	140576
1114	5819
1116	25794
1117	6324
1118	10579
1119	170302
1120	3162
1121	6528
1122	220074
1123	4321
1124	5047
1128	5143
1129	124411
1130	23239
1131	3206
1132	140465
1133	7069
1134	11069
1135	124817
1136	149013
1137	29094
1138	165140
1139	55114
1140	84984
1141	9697
1142	387787
1143	124056
1144	56905
1145	54933
1146	80344
1147	114780
1149	112616
1152	100287327
1153	8832
1154	79630
1155	84618
1158	79637
1159	10277
1160	4495
1161	9681
1163	57620
1164	255239
1173	23102
1174	51069
1175	146802
1176	7941
1178	2018
1179	285
1180	1261
1181	54606
1182	7024
1183	79979
1184	56916
1185	222234
1186	7277
1187	841
1188	252995
1191	64852
1192	92979
1193	1444
1195	23774
1196	3898
1198	51258
1200	8208
1201	1540
1203	221711
1207	64446
1208	5129
1209	10320
1211	23352
1212	5132
1213	10670
1215	1610
1230	9510
1232	23276
1233	553128
1234	54541
1235	100289678
1236	53826
1237	4863
1238	79444
1240	4701
1241	64105
1244	728712
1258	4052
1259	85406
1260	55291
1261	11223
1262	5453
1263	9708
1264	8992
1265	23581
1266	25948
1267	135295
1268	55280
1269	93145
1270	9015
1271	7186
1272	118788
1277	375056
1278	8697
1280	140832
1281	4738
1282	10849
1284	337880
1285	83758
1286	23742
1287	6160
1288	2302
1289	7942
1290	10216
1291	3660
1292	3902
1293	126695
1294	10512
1295	10736
1296	8645
1297	1345
1298	23390
1299	9121
1300	23584
1301	100132399
1302	120787
1303	23365
1305	6883
1306	8893
1307	3217
1308	8804
1310	27327
1311	79847
1312	113251
1314	10520
1315	9994
1316	57148
1317	79083
1318	643246
1325	326343
1326	116337
1327	27290
1329	7827
1337	55623
1339	283458
1340	525
1345	23137
1346	441933
1347	26301
1348	3074
1349	29767
1350	392309
1351	221472
1352	440
1353	10857
1355	163059
1356	26999
1357	145264
1358	1349
1359	27044
1360	9536
1361	5334
1362	8153
1363	28965
1364	23498
1365	55815
1366	6017
1368	3918
1369	2735
1370	9875
1371	2328
1373	206338
1374	22993
1375	901
1376	5287
1378	11037
1379	6810
1380	8638
1381	5768
1382	8537
1384	3853
1385	11077
1386	51042
1387	7566
1388	79085
1389	353164
1390	26270
1392	1768
1393	81492
1394	9390
1395	79624
1396	100652748
1397	55065
1398	167691
1399	10106
1400	5982
1401	121549
1404	245938
1406	23169
1407	349565
1408	84539
1409	64180
1410	256815
1411	647060
1412	2342
1413	8492
1414	64802
1415	220832
1417	100131801
1418	79843
1419	5625
1420	79631
1421	8639
1427	152877
1428	6425
1429	101241878
1431	7482
1432	55786
1434	1066
1435	4224
1436	8337
1437	730005
1438	9204
1439	3790
1440	731220
1441	5697
1444	170067
1445	10755
1446	10584
1447	51154
1448	23350
1452	27334
1453	126208
1454	4149
1455	953
1456	60482
1457	3065
1459	441670
1460	220112
1462	139221
1463	100131827
1464	7098
1465	147381
1466	51125
1468	55151
1469	29109
1470	55273
1471	80256
1472	202559
1473	259290
1474	5445
1475	4242
1476	78991
1477	64983
1478	3066
1479	29974
1482	5864
1485	387509
1486	3159
1487	64236
1488	9446
1489	55617
1490	10726
1491	345895
1493	5532
1495	8631
1496	1082
1497	10267
1499	84640
1500	10648
1501	493856
1503	84541
1504	64288
1506	57582
1508	90187
1509	7773
1510	57494
1511	80143
1512	57214
1513	611
1514	219484
1515	641649
1519	27035
1520	284309
1521	80024
1522	118429
1523	150274
1524	390928
1525	7249
1527	27329
1528	147920
1534	4074
1535	8764
1536	27159
1537	390197
1538	8711
1539	266629
1540	101060226
1543	56063
1544	10498
1545	115825
1548	388389
1549	126306
1551	1767
1553	146429
1555	993
1557	10148
1558	5672
1559	2920
1562	94122
1564	27291
1565	4200
1571	65249
1572	10361
1573	127608
1576	100125288
1577	29949
1579	390266
1580	8455
1581	94241
1582	84872
1583	401509
1584	3455
1585	23435
1586	51009
1588	504180
1589	60485
1591	5188
1592	1958
1593	9573
1594	22904
1595	328
1600	2764
1601	114908
1602	122830
1603	9271
1604	148979
1605	9083
1606	3598
1607	3699
1608	56129
1609	388564
1610	4708
1611	84187
1612	2192
1613	56271
1615	120776
1616	256979
1617	200959
1618	90655
1620	5076
1621	343070
1622	51773
1627	3151
1628	79038
1629	128821
1630	101060389
1632	8458
1633	25960
1634	93144
1635	80755
1636	9688
1638	5079
1639	653509
1641	55308
1642	387338
1643	129401
1644	100505573
1645	55364
1646	81341
1647	100144878
1649	6839
1650	92521
1652	2537
1653	100287284
1654	23341
1655	4061
1656	403282
1659	501
1660	219855
1662	84717
1663	6788
1665	26292
1666	7539
1667	26258
1668	10902
1669	8513
1670	4261
1671	146
1672	54734
1673	5308
1674	80896
1675	378948
1676	285550
1677	39
1678	146227
1687	9719
1690	10454
1716	6010
1717	9337
1718	51559
1719	141
1723	8727
1725	64343
1727	338567
1728	4634
1729	221927
1730	4340
1731	84869
1733	128077
1734	55032
1735	11319
1736	92359
1737	387695
1738	23049
1739	728945
1740	266743
1741	26061
1742	375593
1743	81603
1745	79134
1746	29074
1747	6598
1748	148254
1749	6346
1750	2915
1755	55699
1756	1326
1757	51131
1758	22824
1759	94097
1760	11036
1761	23543
1762	10846
1763	89890
1767	9874
1768	54946
1769	145978
1770	1955
1773	3832
1774	126070
1775	7287
1776	5063
1777	2495
1778	401190
1780	10403
1781	56155
1783	128653
1785	119678
1786	10250
1787	55690
1788	3352
1789	84236
1791	197370
1793	121599
1794	9824
1795	23093
1796	4682
1797	3417
1798	9288
1800	23533
1801	8031
1802	401399
1803	1388
1804	57460
1805	6301
1806	146439
1807	84616
1808	26093
1809	3008
1810	7768
1811	84953
1812	64778
1813	2769
1814	1452
1815	338645
1816	60370
1819	51308
1820	11230
1821	51130
1822	28972
1823	55891
1824	30848
1825	4547
1826	254887
1827	9202
1828	403
1829	120534
1830	148170
1831	55180
1832	1299
1833	644524
1834	116844
1836	4829
1837	10099
1838	26189
1839	79867
1840	23541
1841	8642
1842	56987
1843	9261
1844	256297
1845	479
1846	80345
1847	11123
1848	9789
1849	78987
1850	129049
1852	23767
1854	11198
1855	55041
1856	122961
1857	23586
1859	27175
1861	7620
1869	100288142
1870	8365
1871	55011
1874	6789
1875	79031
1876	4072
1877	728819
1879	9501
1880	145258
1889	7802
1890	60681
1891	112937
1892	3338
1893	8912
1894	7167
1896	7436
1901	23019
1902	9745
1903	10435
1906	84648
1907	84239
1908	2172
1909	142678
1910	83640
1911	220004
1912	642
1915	55184
1917	133688
1933	1822
1936	113612
1937	8269
1938	56157
1939	65005
1942	23558
1943	8346
1944	83605
1945	140691
1946	8785
1947	57380
1948	10218
1949	375757
1950	51447
1951	51299
1952	286256
1953	134111
1954	285126
1955	157724
1956	51303
1958	27129
1959	60559
1960	7251
1961	326625
1962	1008
1964	352909
1965	1665
1967	84249
1968	5137
1969	2519
1973	51399
1974	100996582
1975	5734
1977	1244
1978	84101
1979	441639
1981	85442
1982	138883
1983	4836
1984	60495
1990	4485
1991	200523
1992	440567
1993	5702
1994	23683
1995	337974
1996	27436
1997	221527
1998	55252
1999	6550
2000	2786
2001	2058
2002	51433
2004	2022
2005	10153
2006	767
2009	147929
2010	220082
2011	84987
2012	140469
2013	219873
2014	57127
2015	10890
2016	10960
2017	145407
2018	50486
2019	55230
2020	3060
2021	441531
2022	2002
2023	55174
2026	54539
2027	10072
2028	5433
2029	55248
2030	8487
2033	10492
2034	401494
2035	84766
2036	123970
2037	1960
2038	115265
2039	399473
2040	9654
2041	54886
2042	83744
2043	140801
2044	53340
2045	100128274
2046	8608
2047	5920
2048	27134
2049	27250
2050	51054
2051	2854
2052	343
2053	10477
2054	79810
2055	3813
2056	474382
2057	51186
