entrez	new
1	7693
2	9798
9	79654
10	3790
12	65083
13	11051
14	100128927
15	6988
16	84065
18	146540
19	5989
20	53353
21	26952
22	80219
23	344191
24	7913
25	22998
26	955
27	80222
28	154467
29	147645
30	26015
31	55532
32	64663
33	4524
34	331
35	55268
36	138046
37	3674
38	7358
39	3799
40	646409
41	54927
43	286205
47	9315
48	51085
49	7093
50	118980
51	27087
52	146059
53	7039
54	9377
55	115265
56	127253
58	28
59	55612
60	23052
70	23014
71	154881
72	22861
81	1429
86	51280
87	90933
88	676
89	28957
90	80763
91	11219
92	1145
93	11212
94	131096
95	1956
97	375323
98	784
100	115701
101	25788
102	5896
103	53828
104	1477
105	93426
107	7273
108	79605
109	8473
111	55160
112	3030
113	574
114	5468
115	5356
116	115761
117	245711
118	79641
119	341676
120	9162
123	124976
124	56256
125	84808
126	6294
127	6039
128	10629
130	121441
131	1111
132	59345
133	10410
134	401397
135	375133
136	79168
140	27112
141	100131755
142	84975
143	64288
146	54715
147	5717
148	55291
150	151827
151	26249
152	56906
153	1894
154	121129
155	114932
156	283985
157	126432
158	341392
159	163259
160	9447
161	114928
162	9252
163	117247
164	27349
165	55662
166	1001
167	79729
173	126205
174	2210
175	81492
176	26872
177	9448
178	54867
181	221895
182	283677
183	84626
185	359948
186	79675
187	125144
189	1548
190	147798
191	140469
196	83872
197	641371
199	8886
202	817
203	3306
204	2147
205	56952
207	5563
208	79858
210	6720
211	5691
212	8898
213	64409
214	9140
215	8916
216	54583
217	55351
218	93624
219	26512
220	3111
221	201514
222	55135
223	389383
224	152138
225	386653
226	10520
229	23172
230	4236
231	390595
238	90355
239	9482
240	2677
241	390058
242	55343
246	9897
247	84767
248	3239
249	151871
250	10965
251	4674
257	54477
258	399948
259	473
262	8428
265	392311
266	4211
267	287015
268	2237
269	10793
270	79701
271	11163
272	23546
273	11275
274	121665
275	9703
276	7775
277	26469
278	283971
279	89792
280	390037
283	2673
284	100287362
285	92014
286	79441
287	4125
288	8659
290	286410
291	338599
292	54474
293	729384
301	94030
302	54958
304	2298
306	79815
307	7019
308	65062
309	9873
310	7145
311	2558
312	127933
313	401647
314	112
316	220972
317	22924
318	55321
319	727936
320	403314
321	7181
322	192286
323	403284
324	340542
325	6716
326	54976
327	284309
328	645402
329	6660
330	22809
331	54443
332	51146
333	8425
334	400746
335	284257
336	222659
337	169792
338	10660
339	59348
341	4090
343	389903
344	55911
345	56125
346	8751
347	116115
348	6646
350	84272
351	23098
353	9657
354	57407
355	160492
356	7190
357	153579
358	8703
359	7576
360	23113
361	5174
362	64843
363	10024
364	7515
366	118487
367	22953
368	5710
369	11314
372	2357
373	65987
374	123722
375	245932
377	29801
378	23468
379	55028
381	4920
382	374768
383	91133
384	4983
387	7443
388	26074
389	122706
390	78988
391	7571
392	26048
393	3597
394	186
395	284525
396	9980
397	388697
398	55565
399	64067
400	2324
401	23248
402	51686
403	26492
405	7827
406	81605
407	6854
408	6402
409	8821
410	3737
411	2703
412	7798
414	255488
