entrez	new
1	283417
2	129303
9	219770
10	414059
12	55857
13	23287
14	35
15	2101
16	23531
18	124411
19	4257
20	9020
21	154791
22	448834
23	54802
24	23181
25	1045
26	10653
27	9217
28	5920
29	161291
30	90070
31	26002
32	222236
33	25831
34	5672
35	442117
36	3156
37	9255
38	7691
39	6182
40	92086
41	6401
43	91369
47	9049
48	6093
49	7015
50	2235
51	58488
52	89887
53	768211
54	55593
55	9249
56	9200
58	7799
59	51076
60	283870
70	728637
71	132
72	503618
81	118672
86	9781
87	84962
88	79818
89	6992
90	81377
91	92344
92	149466
93	780
94	8214
95	100532726
97	51655
98	79888
100	4301
101	51678
102	10468
103	81856
104	728888
105	643615
107	51206
108	140832
109	2570
111	29128
112	4619
113	4942
114	55699
115	54898
116	23001
117	10585
118	6197
119	140691
120	199720
123	10455
124	254359
125	90338
126	9070
127	7546
128	283933
130	374291
131	3159
132	51075
133	22880
134	64080
135	6793
136	211
140	130557
141	81309
142	5947
143	150368
146	4843
147	83483
148	56941
150	414194
151	205327
152	25948
153	342892
154	55145
155	4967
156	160
157	57169
158	7490
159	83460
160	158798
161	9480
162	92
163	5869
164	84304
165	8353
166	126123
167	8079
173	2533
174	3889
175	9388
176	3033
177	4302
178	83550
181	728458
182	27079
183	414332
185	3459
186	11075
187	10809
189	6202
190	4100
191	284306
196	55969
197	259197
199	91608
202	54555
203	23268
204	56144
205	377630
207	6659
208	3798
210	393
211	2184
212	963
213	29115
214	2395
215	55157
216	79983
217	948
218	1315
219	349334
220	6748
221	94009
222	22884
223	143
224	7798
225	5024
226	168400
229	51530
230	79585
231	23704
238	64864
239	203190
240	8938
241	4361
242	57453
246	23522
247	978
248	8974
249	160728
250	283248
251	353500
257	9368
258	10227
259	6867
262	55173
265	11276
266	10965
267	5553
268	84171
269	131118
270	151649
271	27429
272	1010
273	4047
274	1803
275	100533997
276	9311
277	5316
278	55884
279	55723
280	899
283	57326
284	286223
285	84941
286	5423
287	23430
288	3577
290	6633
291	1662
292	168620
293	23166
301	3799
302	10155
304	23224
306	23742
307	339761
308	115
309	377047
310	134083
311	166336
312	1943
313	10806
314	282890
316	55737
317	100288814
318	6123
319	3838
320	114131
321	9868
322	2312
323	56923
324	9373
325	286053
326	6721
327	6636
328	146713
329	84301
330	199713
331	348158
332	5134
333	8831
334	590
335	10647
336	728
337	23345
338	11078
339	9792
341	80243
343	6742
344	3595
345	22863
346	6359
347	27069
348	27179
350	101060200
351	28972
353	2065
354	115701
355	10247
356	129080
357	8624
358	54812
359	11104
360	8989
361	6975
362	9246
363	80208
364	1645
366	283807
367	119548
368	3683
369	26530
372	24146
373	124976
374	3746
375	1075
377	171024
378	56996
379	5223
381	729092
382	51545
383	4867
384	54940
387	343702
388	57589
389	2166
390	8019
391	1107
392	79654
393	3539
394	254910
395	132299
396	375567
397	57186
398	448835
399	146956
400	1511
401	3768
402	23113
403	55715
405	29093
406	1496
407	125875
408	83538
409	9978
410	284656
411	85012
412	1535
414	10897
415	60682
416	57452
417	152789
419	8453
420	63940
421	2119
427	27072
429	162967
430	8740
432	56001
433	10815
434	4861
435	133923
438	7156
439	136647
440	113201
443	23412
444	55599
445	7624
460	7629
462	9912
463	9052
466	26093
467	80304
468	646486
471	10877
472	29089
473	205428
474	84889
475	161742
476	1641
477	140894
478	57697
479	6839
480	8854
481	84502
482	55611
483	79572
486	23170
487	56651
488	643418
489	338339
490	730051
491	10682
492	285343
493	375
495	60625
496	56477
498	56128
501	55330
506	3362
509	201931
513	4437
514	114926
515	6164
516	2868
517	3613
518	55567
521	7709
522	682
523	728318
525	5064
526	1060
527	642612
528	100169851
529	3037
533	57541
534	51451
535	57134
537	11274
538	3553
539	98
540	2038
545	7404
546	51160
547	55588
549	5365
550	2033
551	2117
552	123036
553	389692
554	961
558	4552
563	9261
566	221935
567	143872
570	84063
571	5194
572	4982
573	923
574	401944
575	83723
576	80131
577	140460
578	6483
579	84464
580	7768
581	27240
582	4239
583	151254
585	79858
586	1288
587	126299
590	26136
593	107161145
594	389075
595	1311
596	51204
597	64641
598	27033
599	200150
602	4735
604	91252
605	285126
607	123775
608	14
610	3475
611	6699
613	285598
617	50840
622	374378
623	51496
624	8437
627	54955
629	165140
631	9810
632	5315
633	5805
634	253980
635	79799
636	28526
637	8636
638	6810
639	5015
640	1121
641	27250
642	286527
643	57605
644	10180
645	342667
646	387695
648	80315
649	118490
650	7166
651	3700
652	90075
653	10022
654	255809
655	64097
656	3615
657	23609
658	1783
659	7803
660	23151
661	51057
662	101060321
663	221044
664	81327
665	1936
666	84294
667	116535
668	6574
669	51128
670	79133
671	7074
672	29937
673	7385
675	140596
676	5705
677	54906
678	9087
680	5436
682	29851
683	58190
684	3115
685	846
686	148268
687	55752
688	27098
689	741
694	7072
695	5688
696	2213
699	2976
701	5814
705	283871
706	55572
708	10513
710	5555
712	10985
713	10332
714	3126
715	57037
716	6448
717	64866
718	10256
719	7037
720	3586
721	3884
722	1271
725	7718
726	57336
727	84936
728	80018
729	11080
730	11165
731	338442
732	154790
733	54457
734	146310
735	55795
738	23322
740	5986
741	11018
744	6336
745	23252
746	28514
747	9145
750	54897
752	694
753	5270
754	130888
755	10473
757	140432
758	284119
759	80142
760	337968
761	390883
762	51321
763	9403
765	118442
766	54948
767	259290
768	3357
770	100131801
771	283212
773	3631
774	26269
775	57062
776	5047
777	142680
778	51668
779	64411
780	22950
781	8559
782	55070
783	3507
784	2894
785	60560
786	6832
788	140679
790	126731
793	116987
794	136
795	55054
796	80254
797	51310
799	440561
800	9685
801	7031
805	55785
808	50632
810	266675
811	51599
813	6927
814	64745
815	643834
816	284071
817	220001
818	130951
819	1776
820	130752
821	728689
822	339970
823	8781
824	51714
825	389762
826	84971
827	347273
828	463
829	54517
830	5165
831	2329
832	435
833	54981
834	81566
835	55748
836	221692
837	6284
838	5525
839	83716
840	2619
841	1562
842	10579
843	388939
844	116143
845	8861
846	57615
847	25855
856	132243
857	84135
858	152078
859	22916
860	51368
861	7326
862	10181
863	10467
864	167465
865	10553
866	151507
867	221154
868	201255
869	139741
871	5796
873	2880
874	2810
875	5725
881	146852
883	390058
885	155185
886	399474
887	768
889	9820
890	23587
891	2044
892	10194
894	56123
896	51750
898	1840
899	775
900	57604
901	3633
902	23127
904	9699
905	51241
908	57701
909	220004
910	54814
911	100505573
912	10726
913	7380
914	57489
915	26609
916	8029
917	124936
919	286753
920	4973
921	57620
922	64418
923	9288
924	79036
925	80863
926	390441
927	8417
928	22900
929	58157
930	54768
931	283110
932	83902
933	56147
939	908
940	3654
941	127385
942	340481
943	2793
944	57695
945	220323
946	51284
947	219988
948	493753
949	1293
950	10435
951	284415
952	220158
953	64145
954	735
955	30827
956	4992
957	54887
958	4253
959	29894
960	4026
961	79738
962	2334
963	126328
965	148022
966	100131439
967	10566
968	27197
969	9587
970	4583
971	29896
972	2917
973	8693
974	2066
975	196500
976	10368
977	5728
978	3726
983	9986
984	642987
987	374969
988	7412
989	85446
990	377
991	57549
993	6838
994	2940
995	5936
996	5510
997	11021
998	64648
999	3850
1000	54805
1001	55629
1002	8533
1003	6573
1004	221937
1005	30835
1006	29980
1007	55818
1008	8484
1009	8355
1010	340393
1012	19
1013	145957
1014	55704
1015	64757
1016	51309
1017	389812
1018	23705
1019	10126
1020	344905
1021	55106
1022	997
1024	342926
1025	53838
1026	286204
1027	2859
1028	387521
1029	7227
1030	54033
1031	389761
1032	23248
1033	441250
1036	375189
1039	100288142
1040	140735
1041	163882
1043	7733
1044	7561
1045	4837
1046	56097
1047	51458
1048	139170
1050	5140
1051	256979
1052	26095
1053	5222
1054	3228
1056	2891
1058	7187
1059	4879
1060	163255
1062	54463
1063	9353
1066	196264
1068	25904
1069	100131390
1070	3030
1071	3680
1072	51256
1073	65084
1075	390432
1080	84708
1081	6764
1082	1673
1084	26100
1087	9262
1088	170067
1089	79877
1101	57462
1102	2783
1103	388015
1104	401666
1105	57696
1106	7087
1107	8226
1108	221061
1109	84966
1111	2199
1112	5326
1113	5566
1114	1558
1116	101060233
1117	7881
1118	5444
1119	10020
1120	22845
1121	1939
1122	136332
1123	84203
1124	84904
1128	84775
1129	81027
1130	392517
1131	23350
1132	80775
1133	25801
1134	573
1135	138802
1136	10213
1137	26468
1138	5706
1139	5083
1140	84153
1141	51463
1142	222553
1143	84146
1144	6208
1145	29979
1146	2339
1147	132200
1149	83884
1152	259307
1153	5467
1154	51719
1155	863
1158	55090
1159	113655
1160	645104
1161	139728
1163	5828
1164	123722
1173	53944
1174	57161
1175	5638
1176	6247
1178	6137
1179	955
1180	728361
1181	4761
1182	1117
1183	344838
1184	23514
1185	8872
1186	10523
1187	25775
1188	1655
1191	8899
1192	346389
1193	9270
1195	286514
1196	81248
1198	6915
1200	374655
1201	23271
1203	11151
1207	149013
1208	9364
1209	219484
1211	284451
1212	124912
1213	2063
1215	25858
1230	260294
1232	4067
1233	140606
1234	23786
1235	200205
1236	23780
1237	6732
1238	114327
1240	2984
1241	6615
1244	1750
1258	85366
1259	222642
1260	3958
1261	146198
1262	146439
1263	10882
1264	84684
1265	10144
1266	2123
1267	90199
1268	10921
1269	23241
1270	5886
1271	4250
1272	442038
1277	3315
1278	55323
1280	339327
1281	2786
1282	56892
1284	199964
1285	158763
1286	54462
1287	51691
1288	688
1289	9802
1290	195977
1291	5303
1292	570
1293	391002
1294	124149
1295	375611
1296	27180
1297	65117
1298	9705
1299	667
1300	718
1301	139735
1302	51263
1303	80349
1305	2913
1306	59
1307	255061
1308	91860
1310	51720
1311	23640
1312	339366
1314	4308
1315	9096
1316	54532
1317	80757
1318	4192
1325	219875
1326	55576
1327	120776
1329	5700
1337	286148
1339	10226
1340	54577
1345	9419
1346	11215
1347	100505876
1348	361
1349	257397
1350	3502
1351	3832
1352	134492
1353	2813
1355	339302
1356	25921
1357	390502
1358	3775
1359	79092
1360	6755
1361	83933
1362	9757
1363	51660
1364	9117
1365	284613
1366	102800317
1368	4293
1369	27032
1370	23315
1371	862
1373	64115
1374	387104
1375	29945
1376	324
1378	8913
1379	117285
1380	2854
1381	200232
1382	23360
1384	55655
1385	829
1386	55744
1387	51098
1388	85443
1389	340784
1390	4000
1392	10286
1393	80781
1394	29081
1395	26582
1396	57393
1397	5275
1398	54952
1399	27198
1400	1291
1401	1360
1404	150472
1406	196441
1407	203074
1408	8529
1409	81494
1410	343413
1411	3046
1412	729747
1413	30845
1414	932
1415	10642
1417	8844
1418	100859922
1419	11045
1420	11244
1421	10866
1427	25825
1428	123041
1429	2322
1431	25977
1432	90993
1434	284358
1435	9814
1436	131096
1437	80314
1438	51706
1439	54660
1440	84629
1441	57045
1444	10059
1445	100130771
1446	6320
1447	26353
1448	79816
1452	6605
1453	403274
1454	122740
1455	79187
1456	5824
1457	8973
1459	54828
1460	101060389
1462	55573
1463	653121
1464	84818
1465	54894
1466	123096
1468	2983
1469	6701
1470	8562
1471	29114
1472	9785
1473	63899
1474	346528
1475	10768
1476	161436
1477	285349
1478	8110
1479	10211
1482	64577
1485	181
1486	282991
1487	29121
1488	11199
1489	114571
1490	9252
1491	9084
1493	8826
1495	120376
1496	114049
1497	347404
1499	390144
1500	6910
1501	80127
1503	375316
1504	147741
1506	27107
1508	10953
1509	9179
1510	63898
1511	515
1512	22990
1513	353333
1514	5314
1515	140612
1519	728568
1520	55366
1521	347730
1522	10412
1523	56171
1524	10867
1525	9696
1527	84878
1528	1504
1534	8208
1535	23114
1536	55906
1537	125981
1538	121256
1539	4008
1540	347240
1543	27352
1544	29107
1545	163589
1548	26994
1549	51616
1551	2947
1553	58515
1555	10043
1557	9564
1558	8367
1559	284759
1562	133690
1564	9737
1565	285643
1571	54102
1572	81537
1573	23008
1576	3326
1577	23253
1579	4093
1580	23094
1581	147872
1582	91304
1583	344022
1584	2842
1585	26049
1586	91582
1588	4321
1589	9842
1591	572
1592	152100
1593	23710
1594	64410
1595	116842
1600	163486
1601	9778
1602	5079
1603	337960
1604	5003
1605	2187
1606	120227
1607	79781
1608	55208
1609	10010
1610	10690
1611	154743
1612	83732
1613	28978
1615	27328
1616	643847
1617	374920
1618	3267
1620	566
1621	55798
1622	90233
1627	387923
1628	56940
1629	113452
1630	6230
1632	6689
1633	151194
1634	64149
1635	4204
1636	57826
1638	80201
1639	64114
1641	340267
1642	84875
1643	7360
1644	145376
1645	4605
1646	140738
1647	3898
1649	6181
1650	100133495
1652	1756
1653	8339
1654	6167
1655	340385
1656	200931
1659	123745
1660	9752
1662	60489
1663	116519
1665	161253
1666	259296
1667	55197
1668	390992
1669	6571
1670	84626
1671	554250
1672	1399
1673	9866
1674	1508
1675	26687
1676	80223
1677	57142
1678	2637
1687	23185
1690	26589
1716	253582
1717	1477
1718	1031
1719	5743
1723	9815
1725	6198
1727	116115
1728	2261
1729	5813
1730	55062
1731	57684
1733	2274
1734	389124
1735	9919
1736	85313
1737	7545
1738	6846
1739	10175
1740	5763
1741	1395
1742	5875
1743	57580
1745	8821
1746	1272
1747	160287
1748	51690
1749	130132
1750	8290
1755	11034
1756	79734
1757	10859
1758	728395
1759	3745
