entrez	new
1	85451
2	1843
9	7750
10	27068
12	6733
13	9508
14	27131
15	157567
16	348094
18	9230
19	151963
20	7052
21	401135
22	55110
23	159119
24	5817
25	10161
26	9196
27	64285
28	51192
29	6728
30	55357
31	91801
32	9975
33	26873
34	9158
35	4337
36	79178
37	83752
38	3727
39	286514
40	4062
41	59
43	1048
47	221091
48	55763
49	1212
50	51024
51	160851
52	100307126
53	6007
54	100272147
55	55506
56	341152
58	3939
59	55114
60	25880
70	727897
71	6419
72	85406
81	337973
86	84662
87	56977
88	1739
89	23295
90	4255
91	5264
92	284359
93	9356
94	119695
95	9750
97	56983
98	260429
100	54584
101	27183
102	2948
103	170958
104	84162
105	219981
107	794
108	84708
109	51133
111	9584
112	118460
113	302
114	114984
115	121340
116	345930
117	283237
118	51545
119	23528
120	25885
123	170689
124	84619
125	10107
126	729533
127	195977
128	57569
130	54360
131	64174
132	5139
133	5365
134	55785
135	317701
136	2100
140	2849
141	9135
142	338596
143	84900
146	25794
147	54069
148	84620
150	55755
151	55969
152	645455
153	858
154	51506
155	116844
156	139324
157	8000
158	283755
159	147945
160	744
161	84515
162	26292
163	4914
164	57568
165	29929
166	147965
167	10312
173	54906
174	133308
175	221391
176	115827
177	54940
178	79921
181	27241
182	3958
183	51032
185	976
186	139341
187	84376
189	84901
190	152007
191	2567
196	2558
197	401024
199	730755
202	285195
203	57531
204	54854
205	124093
207	6278
208	25980
210	7182
211	51650
212	84872
213	51160
214	51495
215	6326
216	9046
217	969
218	158046
219	26046
220	2899
221	57102
222	7639
223	10072
224	10767
225	55127
226	201163
229	250
230	23546
231	8482
238	22955
239	26165
240	81844
241	644815
242	80742
246	12
247	23090
248	5721
249	7544
250	54968
251	6609
257	57097
258	2257
259	4782
262	208
265	7716
266	10420
267	199745
268	1645
269	140258
270	961
271	8799
272	404635
273	9894
274	89765
275	642636
276	7401
277	115677
278	2917
279	79190
280	448831
283	22885
284	6376
285	119467
286	10370
287	2926
288	1659
290	116442
291	25823
292	54932
293	4499
301	375189
302	7542
304	143872
306	85280
307	29896
308	58526
309	2098
310	51046
311	54623
312	30014
313	147650
314	10220
316	79012
317	254973
318	252884
319	2963
320	133923
321	55366
322	4102
323	6757
324	1183
325	80256
326	29988
327	23220
328	122970
329	342977
330	85464
331	23547
332	6228
333	84675
334	797
335	3101
336	2248
337	146861
338	93145
339	10208
341	59277
343	63971
344	8835
345	205564
346	9869
347	84669
348	1743
350	81551
351	83943
353	55124
354	169611
355	84080
356	326
357	3987
358	931
359	95
360	646915
361	5619
362	10713
363	533
364	10672
366	143686
367	2173
368	8620
369	83872
372	822
373	7629
374	2492
375	23322
377	26040
378	3766
379	8540
381	23306
382	81926
383	85569
384	100130771
387	83886
388	55171
389	8939
390	399979
391	168400
392	7617
393	1382
394	7471
395	3049
396	196527
397	6624
398	285498
399	796
400	5333
401	10036
402	9519
403	6009
405	8085
406	266971
407	9252
408	80184
409	8935
410	57835
411	401447
412	4922
414	51497
415	6318
416	55208
417	91687
419	119749
420	85004
421	3267
427	8527
429	386724
430	93
432	60678
433	57862
434	3459
435	51501
438	6855
439	54207
440	64327
443	5047
444	341418
445	4084
460	100134444
462	8723
463	58475
466	221477
467	216
468	23286
471	84186
472	9730
473	51098
474	1652
475	79019
476	83481
477	57094
478	9087
479	140545
480	3155
481	64834
482	23204
483	10785
486	993
487	84433
488	8563
489	23329
490	120793
491	10298
492	23211
493	55672
495	340554
496	5395
498	1454
501	827
506	9358
509	23613
513	3778
514	1271
515	8676
516	85025
517	118429
518	124359
521	23145
522	255928
523	79415
525	378951
526	54988
527	83931
528	64078
529	112609
533	6856
534	285676
535	713
537	56134
538	728635
539	200373
540	3111
545	255061
546	144348
547	64800
549	4832
550	57687
551	22859
552	100131902
553	11224
554	2055
558	768206
563	137814
566	53981
567	162239
570	81626
571	3964
572	256646
573	79317
574	84059
575	51250
576	64109
577	54959
578	8082
579	388015
580	10272
581	933
582	27332
583	23070
585	23598
586	63935
587	6547
590	79683
593	6921
594	54832
595	55893
596	4645
597	112714
598	810
599	81627
602	196513
604	221060
605	10970
607	6091
608	55290
610	2787
611	10144
613	221393
617	9656
622	729993
623	333
624	514
627	55527
629	4616
631	27247
632	5089
633	85293
634	91664
635	6252
636	134637
637	340543
638	100506888
639	1504
640	3998
641	80325
642	4606
643	9648
644	10538
645	7941
646	7054
648	3280
