entrez	new
1	2796
2	54733
9	9982
10	91010
12	56992
13	203197
14	50614
15	282763
16	5321
18	26010
19	116729
20	57549
21	4715
22	1376
23	51738
24	57639
25	6482
26	286256
27	129868
28	2253
29	55917
30	116254
31	284697
32	1356
33	81431
34	652
35	494143
36	196374
37	3126
38	1565
39	9877
40	23357
41	3003
43	1825
47	65991
48	85438
49	9413
50	8645
51	259197
52	125111
53	400668
54	151473
55	6011
56	54536
58	127933
59	64425
60	3120
70	54741
71	220202
72	1874
81	248
86	10592
87	3553
88	6621
89	9411
90	10179
91	6504
92	89953
93	4057
94	266971
95	9646
97	7741
98	8085
100	79549
101	25983
102	57092
103	283989
104	5438
105	3630
107	152330
108	245908
109	64693
111	9235
112	9227
113	115752
114	81876
115	5340
116	127018
117	85025
118	7378
119	6813
120	28978
123	353135
124	137075
125	27257
126	100132025
127	59284
128	11140
130	503834
131	83902
132	171017
133	84688
134	149954
135	132141
136	716
140	254552
141	1894
142	50939
143	6543
146	4908
147	10799
148	1662
150	23030
151	135114
152	25953
153	6476
154	154743
155	5630
156	51166
157	343066
158	55702
159	29801
160	2266
161	22936
162	7263
163	4137
164	146857
165	440603
166	30819
167	8439
173	145957
174	83942
175	55897
176	56262
177	144423
178	5245
181	65258
182	53358
183	3725
185	86614
186	84940
187	2277
189	168667
190	10638
191	9371
196	55847
197	7480
199	113091
202	81341
203	57724
204	161882
205	56731
207	57504
208	283257
210	9278
211	25909
212	11020
213	85865
214	23430
215	317781
216	80213
217	63891
218	22854
219	1446
220	117584
221	100132285
222	55311
223	55850
224	22897
225	9028
226	196463
229	975
230	6358
231	359710
238	55526
239	10555
240	60485
241	4176
242	161253
246	81570
247	56963
248	4917
249	401994
250	22998
251	79190
257	79031
258	6565
259	64800
262	4680
265	54069
266	4048
267	50486
268	140691
269	2829
270	4144
271	341277
272	6532
273	344191
274	10750
275	2957
276	285753
277	6880
278	55157
279	55353
280	6866
283	9754
284	260425
285	27063
286	56923
287	28916
288	8850
290	442868
291	79829
292	54033
293	6643
301	3707
302	655
304	27131
306	10283
307	56475
308	6557
309	7352
310	51332
311	124637
312	11112
313	8460
314	22987
316	375519
317	256815
318	54431
319	7287
320	521
321	155368
322	79609
323	1901
324	6793
325	10205
326	8504
327	647135
328	29097
329	200728
330	259293
331	10786
332	4053
333	54535
334	283985
335	200933
336	5782
337	57531
338	10904
339	92345
341	9276
343	27299
344	50628
345	256979
346	200539
347	390327
348	9559
350	23041
351	51804
353	64780
354	5008
355	23216
356	63935
357	355
358	9570
359	79937
360	6920
361	79980
362	116039
363	55671
364	5719
366	130576
367	152273
368	9859
369	6222
372	56902
373	116540
374	5315
375	169166
377	8214
378	4192
379	126119
381	91133
382	7988
383	339210
384	6288
387	2018
388	79582
389	253017
390	5081
391	203102
392	79600
393	8641
394	165324
395	26494
396	1314
397	56888
398	8879
399	130132
400	65997
401	1029
402	10147
403	23016
405	3291
406	80349
407	2805
408	221527
409	51692
410	200909
411	51194
412	7766
414	8824
415	4496
416	255239
417	202052
419	4072
420	116255
421	4882
427	10478
429	403282
430	171024
432	4074
433	6348
434	3187
435	9093
438	79736
439	11080
440	58155
443	373863
444	4070
445	23268
460	26993
462	8612
463	123264
466	8985
467	84277
468	23279
471	57096
472	83460
473	158809
474	4719
475	7771
476	57085
477	84541
478	50813
479	653550
480	11099
481	54989
482	257194
483	388591
486	79759
487	7174
488	50507
489	440145
490	79135
491	5601
492	55061
493	8772
495	554313
496	375298
498	5605
501	1975
506	272
509	55663
513	58472
514	64328
515	56647
516	5155
517	5325
518	210
521	390790
522	3776
523	64978
525	116225
526	63895
527	55223
528	8372
529	376267
533	63826
534	56957
535	56996
537	6286
538	26584
539	5066
540	51088
545	100129842
546	26258
547	54617
549	81894
550	8763
551	22993
552	353500
553	93973
554	6775
558	349334
563	154313
566	93323
567	5519
570	22953
571	26145
572	3682
573	10384
574	729
575	29916
576	5371
577	1312
578	90102
579	3087
580	53373
581	9002
582	50604
583	221504
585	84458
586	6234
587	10651
590	54933
593	123041
594	51606
595	55916
596	5905
597	341947
598	84305
599	9542
602	7514
604	90488
605	54676
607	122742
608	201633
610	57223
611	9068
613	2906
617	26123
622	23161
623	23160
624	2298
627	387911
629	338557
631	6913
632	79798
633	3860
634	7252
635	2917
636	10245
637	10623
638	89872
639	770
640	647309
641	27283
642	1999
643	25788
644	23149
645	634
646	11147
648	22889
649	30813
650	100287932
651	359
652	7697
653	920
654	6346
655	245939
656	54539
657	80273
658	57406
659	126006
660	259232
661	221496
662	51195
663	337960
664	132203
665	2317
666	83854
667	132720
668	10106
669	66008
670	54848
671	9750
672	6814
673	100131390
675	101060233
676	8195
677	79086
678	54778
680	55870
682	1646
683	1454
684	8858
685	333926
686	1676
687	199974
688	56159
689	55835
694	55109
695	4058
696	60385
699	7110
701	130271
705	161142
706	5971
708	6362
710	6366
712	11094
713	23300
714	8106
715	5764
716	79979
717	148206
718	10960
719	2821
720	286205
721	7031
722	10225
725	79788
726	57698
727	9650
728	5662
729	751071
730	51279
731	55617
732	3149
733	337978
734	114132
735	126231
738	317671
740	10221
741	5151
744	338674
745	79750
746	65243
747	124540
750	57178
752	1793
753	285598
754	642987
755	23181
757	283189
758	2848
759	10309
760	9924
761	140730
762	9223
763	53822
765	260436
766	2189
767	342933
768	9895
770	26595
771	538
773	7733
774	9901
775	4023
776	128240
777	9110
778	113220
779	23040
780	5507
781	7443
782	8532
783	64400
784	26999
785	55184
786	376940
788	10420
790	56155
793	6903
794	80206
795	2752
796	342357
797	25763
799	282618
800	7789
801	2348
805	11193
808	1607
810	25999
811	25973
813	286128
814	2920
815	124923
816	149461
817	65217
818	101
819	203062
820	55200
821	91647
822	113177
823	9945
824	2652
825	50855
826	54777
827	51234
828	80833
829	114034
830	10404
831	55890
832	23527
833	143689
834	5434
835	5214
836	54487
837	10399
838	85359
839	23409
840	23555
841	375593
842	440590
843	6647
844	9653
845	11230
846	283554
847	6721
856	2969
857	3270
858	23247
859	6416
860	90809
861	285267
862	829
863	9399
864	3663
865	7257
866	79830
867	25839
868	100316904
869	9886
871	79148
873	30835
874	81579
875	56101
881	6447
883	4173
885	6584
886	7767
887	9179
889	1994
890	79317
891	204801
892	9373
894	9919
896	23746
898	55247
899	10134
900	246126
901	2248
902	64149
904	79098
905	284071
908	374860
909	64405
910	7701
911	388697
912	283078
913	7704
914	114885
915	55827
916	81697
917	9823
919	55015
920	11137
921	58483
922	90321
923	84842
924	26958
925	57409
926	642
927	84811
928	5715
929	27286
930	28513
931	6529
932	2017
933	92283
939	344805
940	490
941	80345
942	22983
943	84808
944	9318
945	364
946	388559
947	1016
948	57459
949	83449
950	727800
951	643338
952	1397
953	7054
954	4938
955	23426
956	79734
957	100133495
958	90226
959	55968
960	4045
961	348158
962	5732
963	84085
965	57544
966	84987
967	8360
968	9643
969	285605
970	8607
971	338692
972	112937
973	84447
974	55650
975	1192
976	317
977	729408
978	642623
983	64241
984	145447
987	83444
988	55092
989	442247
990	389941
991	374383
993	489
