entrez	new
1	5884
2	84987
9	84440
10	9112
12	773
13	7597
14	4685
15	126204
16	1521
18	51057
19	65078
20	80208
21	24141
22	79968
23	55870
24	4653
25	5915
26	6423
27	9271
28	79053
29	50836
30	192134
31	138715
32	2694
33	6328
34	10687
35	91392
36	402682
37	225689
38	23305
39	2653
40	64397
41	343263
43	9162
47	6726
48	51428
49	4584
50	8214
51	1215
52	360203
53	57466
54	221191
55	7705
56	10886
58	3868
59	26872
60	9861
70	92399
71	58499
72	83548
81	53947
86	219293
87	100134934
88	338339
89	10232
90	219968
91	5257
92	26539
93	84530
94	54600
95	440786
97	100132386
98	83444
100	57179
101	926
102	1029
103	100506084
104	1192
105	134353
107	91464
108	8314
109	222166
111	389336
112	56926
113	11124
114	116254
115	245938
116	642612
117	22944
118	65125
119	55203
120	81624
123	11107
124	421
125	63928
126	100288687
127	387911
128	9907
130	8767
131	4738
132	26512
133	6696
134	23347
135	30813
136	79768
140	221830
141	1448
142	80316
143	4706
146	3776
147	5731
148	11096
150	160065
151	344758
152	6581
153	114899
154	51604
155	56910
156	5515
157	85027
158	54707
159	96459
160	6223
161	55140
162	203562
163	7544
164	645191
165	57369
166	148281
167	90070
173	83658
174	10252
175	55022
176	51077
177	416
178	284129
181	152330
182	92400
183	2056
185	11196
186	7135
187	79726
189	7547
190	119548
191	9413
196	1301
197	10802
199	10488
202	65975
203	89869
204	84458
205	23087
207	94160
208	80380
210	125228
211	25871
212	8449
213	3171
214	1638
215	25839
216	3833
217	148156
218	154288
219	89781
220	7733
221	100289678
222	90011
223	7072
224	54938
225	1647
226	5001
229	8226
230	23515
231	10659
238	80014
239	5091
240	363
241	51299
242	200845
246	11041
247	60506
248	11010
249	10867
250	10478
251	79937
257	22879
258	64098
259	10542
262	55879
265	100505705
266	8814
267	8630
268	400961
269	9391
270	27065
271	94107
272	139411
273	83259
274	8942
275	65977
276	1612
277	390083
278	23562
279	1454
280	90637
283	57663
284	11238
285	6100
286	79728
287	55038
288	55320
290	8490
291	8999
292	84063
293	10043
301	11154
302	57649
304	2178
306	4597
307	128674
308	23212
309	2249
310	140832
311	22839
312	55585
313	64146
314	11023
316	92
317	94081
318	552
319	126669
320	4327
