entrez	new
1	119385
2	163732
9	80045
10	23705
12	8491
13	7004
14	290
15	56033
16	6355
18	10296
19	57787
20	2318
21	200232
22	2152
23	55200
24	846
25	84988
26	79752
27	80224
28	285313
29	2817
30	57143
31	653689
32	2019
33	4067
34	10010
35	121599
36	4678
37	7625
38	23367
39	149603
40	8766
41	219402
43	222223
47	153
48	10686
49	100507588
50	266977
51	254786
52	4923
53	130827
54	127
55	11213
56	666
58	135228
59	6634
60	25814
70	4931
71	79777
72	10717
81	116151
86	100130827
87	127579
88	2189
89	442179
90	84547
91	9063
92	663
93	53
94	317749
95	2767
97	10955
98	79874
100	7390
101	81550
102	112755
103	92255
104	8492
105	10841
107	6749
108	2162
109	53820
111	400576
112	64084
113	79624
114	23764
115	5295
116	55165
117	11311
118	23433
119	219447
120	79139
123	11245
124	286223
125	60313
126	23157
127	5663
128	9168
130	3329
131	2888
132	5579
133	83448
134	25841
135	10718
136	7850
140	1400
141	51071
142	79142
143	5471
146	409
147	5209
148	5089
150	3170
151	63928
152	5596
153	793
154	284257
155	276
156	100130932
157	89781
158	653720
159	7773
160	29899
161	3032
162	5379
163	389692
164	5689
165	23534
166	164153
167	91782
173	26020
174	5791
175	7098
176	28983
177	79693
178	55504
181	84304
182	706
183	4108
185	729085
186	6102
187	219957
189	22999
190	5928
191	23440
196	150165
197	85445
199	51574
202	79041
203	1610
204	54101
205	93979
207	10223
208	81693
210	57863
211	55695
212	55049
213	8718
214	199870
215	2353
216	10254
217	64170
218	645745
219	10001
220	4718
221	54729
222	10186
223	26984
224	57515
225	8120
226	116238
229	26683
230	116986
231	9399
238	84844
239	55199
240	79672
241	2165
242	285605
246	892
247	84002
248	392843
249	432
250	51201
251	56061
257	92667
258	81570
259	388021
262	92597
265	58484
266	4891
267	90321
268	23265
269	2181
270	7016
271	112970
272	9043
273	49860
274	3799
275	554250
276	22983
277	140831
278	10225
279	81037
280	81027
283	9941
284	65989
285	83902
286	64222
287	10462
288	5320
290	25794
291	440348
292	92304
293	5564
301	8315
302	440335
304	7364
306	6734
307	5706
308	4620
309	5726
310	64840
311	57701
312	64121
313	83890
314	7837
316	145864
317	9476
318	4064
319	5990
320	1008
321	6581
322	5611
323	56923
324	83887
325	2547
326	645402
327	7173
328	9527
329	387521
330	126123
331	1103
332	100128553
333	1739
334	10100
335	10825
336	25962
337	2779
338	2752
339	5786
341	340146
343	9717
344	51397
345	8233
346	4023
347	825
348	8411
350	10802
351	1119
353	10632
354	337959
355	81857
356	3539
357	6605
358	84688
359	51012
360	6284
361	375484
362	27034
363	10178
364	100
366	613227
367	79144
368	6016
369	65080
372	6297
373	2572
374	4707
375	3735
377	9750
378	64591
379	286380
381	8195
382	374786
383	5101
384	5825
387	89846
388	55576
389	50650
390	115703
391	7767
392	1639
393	5156
394	7840
395	1175
396	493911
397	4502
398	390058
399	7922
400	57537
401	51170
402	8031
403	144715
405	116143
406	643854
407	338692
408	3980
409	27022
410	23424
411	6519
412	653550
414	64798
415	27248
416	57687
417	10195
419	54545
420	2563
421	11095
427	2172
429	5094
430	4314
432	3206
433	2537
434	25999
435	55366
438	29904
439	10094
440	63027
443	658
444	50618
445	9284
460	100316904
462	7348
463	5664
466	3251
467	23601
468	25912
471	8503
472	2273
473	9896
474	6767
475	1327
476	2953
477	5819
478	25948
479	51380
480	6750
481	23548
482	5454
483	148362
486	54914
487	29785
488	55343
489	27238
490	84232
491	987
492	10957
493	3643
495	285464
496	158983
498	107
501	84164
506	92960
509	91369
513	285641
514	90333
515	6822
516	7111
517	79731
518	799
521	4669
522	117177
523	339761
