entrez	new
1	267
2	5023
9	5683
10	6135
12	1203
13	27077
14	7994
15	2020
16	26045
18	9398
19	1871
20	355
21	36
22	64094
23	84501
24	29074
25	171392
26	6103
27	60484
28	57650
29	152503
30	55761
31	92017
32	81853
33	10469
34	6121
35	5792
36	118460
37	10256
38	119764
39	29920
40	7048
41	26254
43	84885
47	4594
48	338440
49	8318
50	347468
51	347487
52	140467
53	23491
54	4604
55	24138
56	63827
58	9745
59	55135
60	55901
70	7515
71	56163
72	8504
81	5187
86	58509
87	153020
88	25923
89	10135
90	90853
91	55204
92	2348
93	2067
94	252839
95	53940
97	64858
98	2254
100	644019
101	1237
102	80854
103	8532
104	286451
105	643615
107	10901
108	162
109	64168
111	10558
112	6868
113	4542
114	56616
115	3050
116	26035
117	12
118	84279
119	158506
120	54039
123	90342
124	4137
125	57583
126	29914
127	10856
128	5343
130	64109
131	202018
132	118471
133	1730
134	6542
135	8501
136	2098
140	221154
141	401124
142	157506
143	63946
146	51631
147	84911
148	8667
150	403339
151	442578
152	9528
153	386672
154	54550
155	358
156	285343
157	124995
158	285588
159	284119
160	51154
161	55224
162	55863
163	2618
164	10653
165	79084
166	79570
167	388115
173	93587
174	54902
175	127703
176	5424
177	23492
178	403314
181	8838
182	10847
183	64219
185	84842
186	83638
187	94033
189	7031
190	56656
191	84138
196	56923
197	115019
199	27319
202	7544
203	56882
204	133923
205	54531
207	5457
208	5051
210	23090
211	10566
212	22901
213	57144
214	25809
215	79768
216	170622
217	83450
218	5133
219	54474
220	124790
221	9083
222	9898
223	5189
224	2916
225	1006
226	2701
229	7358
230	165904
231	138474
238	2686
239	8972
240	2157
241	11345
242	118442
246	79157
247	375449
248	22994
249	60626
250	338557
251	83451
257	51594
258	83439
259	2264
262	80263
265	29923
266	10399
267	83643
268	1399
269	10554
270	222236
271	65122
272	389203
273	51109
274	683
275	4194
276	2912
277	9019
278	219293
279	2202
280	59349
283	89941
284	65125
285	10626
286	4320
287	8427
288	3010
290	85509
291	79856
292	57187
293	6997
301	10233
302	196383
304	56125
306	340654
307	6925
308	84824
309	375387
310	92342
311	81609
312	284309
313	6122
314	3672
316	344191
317	390245
318	129450
319	6586
320	147968
321	916
322	90417
323	2146
324	8533
325	4504
326	84709
327	27345
328	84128
329	55103
330	132660
331	65220
332	1945
333	7104
334	1750
335	64080
336	143689
337	388419
