entrez	new
1	6015
2	80328
9	728458
10	9517
12	2034
13	256471
14	55833
15	4205
16	254170
18	4691
19	2567
20	10667
21	10489
22	444882
23	84619
24	64224
25	361
26	378925
27	8989
28	3633
29	6590
30	64324
31	221458
32	2690
33	9779
34	284217
35	2960
36	10609
37	441925
38	440107
39	29946
40	5701
41	5864
43	9774
47	390980
48	54583
49	55501
50	202052
51	51651
52	41
53	2803
54	324
55	27440
56	138046
58	81282
59	285672
60	6261
70	80005
71	51260
72	30844
81	91351
86	8481
87	10156
88	51660
89	205251
90	10683
91	285877
92	81631
93	57569
94	310
95	222658
97	285989
98	5354
100	23329
101	9168
102	9499
103	7915
104	9709
105	1728
107	2214
108	57716
109	3070
111	7275
112	2116
113	22861
114	201895
115	388677
116	84960
117	8793
118	83897
119	6716
120	9790
123	56155
124	1805
125	594855
126	11149
127	29899
128	54882
130	83719
131	9701
132	79581
133	2882
134	93323
135	752
136	119559
140	100505724
141	25880
142	79923
143	23172
146	5329
147	220158
148	90780
150	84320
151	11158
152	1996
153	93517
154	9897
155	3848
156	7485
157	26040
158	118738
159	317649
160	25831
161	440503
162	9965
163	3985
164	8554
165	5446
166	6232
167	81704
173	79022
174	27123
175	200186
176	5873
177	26030
178	442582
181	5020
182	23466
183	24
185	51258
186	727910
187	26212
189	22992
190	6954
191	55049
196	55
197	10225
199	9500
202	4430
203	255928
204	83460
205	79783
207	642987
208	7166
210	9057
211	151649
212	390261
213	51479
214	5260
215	2769
216	256710
217	112
218	4482
219	86
220	26085
221	115209
222	8642
223	3606
224	2000
225	149111
226	8896
229	84897
230	81629
231	146212
238	645426
239	55689
240	286187
241	7531
242	307
246	390264
247	494551
248	63910
249	140612
250	5634
251	10691
257	10623
258	6568
259	148
262	6320
265	147081
266	4924
267	158506
268	10061
269	79087
270	2733
271	79675
272	2149
273	64236
274	5676
275	597
276	84124
277	57586
278	159
279	163175
280	9903
283	6561
284	22999
285	4232
286	3883
287	8404
288	57010
290	3198
291	26251
292	57448
293	266971
301	4804
302	169611
304	6641
306	84874
307	283685
308	8987
309	3703
310	84908
311	4676
312	10815
313	2048
314	2534
316	4000
317	353332
318	4852
319	3062
320	51151
321	96459
322	57396
323	10877
324	3054
325	85481
326	84069
327	9562
328	57821
329	342931
330	7726
331	79922
332	64761
333	11235
334	55135
335	163859
336	83861
337	79831
338	84216
339	2561
341	93107
343	79939
344	203611
345	2564
346	203547
347	3218
348	92579
350	11176
351	100507444
353	4061
354	57684
355	728299
356	5370
357	175
358	4698
359	25878
360	140
361	80308
362	663
363	6773
364	10494
366	81853
367	79019
368	29844
369	3073
372	390431
373	8773
374	56675
375	345
377	81606
378	6122
379	8859
381	1142
382	400916
383	152273
384	4111
387	23251
388	253175
389	375748
390	667
391	50939
392	163071
393	1652
394	7104
395	148789
396	140710
397	541468
398	3707
399	80350
400	4507
401	97
402	7448
403	64768
405	642623
406	79937
407	2778
408	4038
409	120863
410	23545
411	345456
412	5211
414	8291
415	51267
416	9181
417	54796
419	255239
420	23230
421	64598
427	10435
429	10143
430	80169
432	79570
433	7296
434	24149
435	100288842
438	375686
439	1836
440	9520
443	27341
444	123096
445	60343
460	171484
462	150209
463	5464
466	2328
467	7556
468	81929
471	64699
472	3655
473	4704
474	390538
475	27288
476	4593
477	27347
478	3109
479	93144
480	93650
481	1024
482	26953
483	22954
486	80233
487	79947
488	7047
489	23150
490	7809
491	83893
492	7431
493	221927
495	79269
496	833
498	100132399
501	1027
506	23588
509	481
513	6009
514	128346
515	57624
516	57142
517	57835
518	29958
521	196996
522	646817
523	148523
525	26207
526	9615
527	222068
528	10607
529	29117
533	23492
534	5098
535	3554
537	57794
538	4436
539	79135
540	2817
545	6928
546	54978
547	164684
549	81168
550	390327
551	51126
552	654231
553	2550
554	6280
558	11047
563	4629
566	3225
567	54969
570	6839
571	84466
572	10128
573	124912
574	388795
575	8451
576	91433
577	23318
578	653240
579	389692
580	10520
581	55289
582	219541
583	23020
585	128368
586	390167
587	55275
590	221391
593	285525
594	11219
595	2549
596	1468
597	10038
598	29933
599	51475
602	157773
604	80380
605	5205
607	2593
608	60496
610	7391
611	1303
613	10020
617	170572
622	26495
623	8972
624	57106
627	3115
629	122616
631	144106
632	122773
633	2131
634	161198
635	56672
636	55702
637	51054
638	389658
639	257194
640	5710
641	7812
642	55082
643	26227
644	25870
645	5191
646	2752
648	23426
649	442867
650	647174
651	9152
652	9628
653	6133
654	100
655	9711
656	146802
657	79652
658	933
659	9885
660	56110
661	55294
662	224
663	5806
664	116285
665	39
666	8519
667	645683
668	91156
669	389840
670	125170
671	25799
672	25833
673	2936
675	745
676	10243
677	29882
678	142678
680	8654
682	730291
683	1030
684	387893
685	374879
686	50940
687	79707
688	100532726
689	57148
694	55258
695	84896
696	6139
699	8480
701	387509
705	7432
706	2263
708	6038
710	387815
712	2072
713	10888
714	6718
715	10099
716	64856
717	7004
718	80018
719	1819
720	641
721	23398
722	84321
725	4477
726	9582
727	4105
728	908
729	95
730	201255
731	56244
732	5935
733	4067
734	57707
735	339488
738	115106
740	6492
741	729944
744	23284
745	340069
746	81099
747	84203
750	165679
752	449520
753	2998
754	8575
755	84516
757	402117
758	80012
759	10004
760	101928527
761	2570
762	2643
763	3809
765	274
766	5713
767	50651
768	10714
770	50856
771	80772
773	27183
774	84969
775	2794
776	55819
777	64123
778	6041
779	64180
780	50945
781	2867
782	374768
783	6448
784	3096
785	10043
786	6429
788	728294
790	317781
793	57621
794	22913
795	7182
796	22852
797	392
799	5357
800	504190
801	26168
805	7001
808	84246
810	2065
811	3223
813	11072
814	10297
815	10492
816	6204
817	80000
818	79661
819	10129
820	51588
821	83959
822	221223
823	730211
824	84879
825	4588
826	10309
827	115265
828	2821
829	7453
830	3293
831	6730
832	5724
833	7771
834	51596
835	57205
836	116441
837	389177
838	513
839	63976
840	11107
841	51465
842	59351
843	3291
844	5203
845	10385
846	9734
847	10379
856	57477
857	50515
858	4762
859	23639
860	128611
861	9150
862	8315
863	23031
864	129868
865	7064
866	442247
867	2252
868	9266
869	64137
871	1394
873	129285
874	5371
875	219595
881	2901
883	54760
885	55183
886	7746
887	2928
889	440434
890	153478
891	3187
892	54931
894	2010
896	7411
898	644353
899	846
900	3064
901	83543
902	165082
904	257202
905	124093
908	8711
909	84833
910	3572
911	2617
912	10458
913	7547
914	537
915	6016
916	3204
917	81608
919	3736
920	2734
921	441282
922	976
923	26153
924	79725
925	221687
926	255308
927	3445
928	387521
929	54841
930	11196
931	1737
932	54970
933	126295
939	5924
940	55062
941	57583
942	5967
943	100131902
944	57720
945	6201
946	285242
947	339123
948	3311
949	90332
950	10598
951	10290
952	2950
953	3203
954	84196
955	255426
956	5996
957	163255
958	1108
959	342945
960	6565
961	29070
962	3087
963	751071
965	23310
966	5573
967	9061
968	8766
969	64754
970	10786
971	26580
972	1271
973	55861
974	387836
975	642446
976	79689
977	219844
978	92304
983	51564
984	4084
987	254910
988	5558
989	5803
990	390037
991	9820
993	9637
994	84080
995	79838
996	7586
997	101060200
998	5173
999	3858
1000	81061
1001	124404
1002	284383
1003	126731
1004	55857
1005	6840
1006	81706
1007	203069
1008	2869
1009	80149
1010	8347
1012	1610
1013	55113
1014	6314
1015	221960
1016	55821
1017	5348
1018	11170
1019	29777
1020	440699
1021	23213
1022	4828
1024	23072
1025	844
1026	102724862
1027	91369
1028	57157
1029	90993
1030	10975
1031	374973
1032	2110
1033	2631
1036	6855
1039	7405
1040	56243
1041	91452
1043	255649
1044	55695
1045	23155
1046	136051
1047	81609
1048	262
1050	3148
1051	148268
1052	230
1053	137835
1054	84376
1056	29113
1058	10558
1059	8273
1060	7559
1062	57162
1063	56984
1066	84258
1068	1434
1069	829
1070	2627
1071	81544
1072	128434
1073	286430
1075	149950
1080	4218
1081	79897
1082	170261
1084	51287
1087	53822
1088	574028
1089	26585
1101	23471
1102	401190
1103	983
1104	8106
1105	219854
1106	55327
1107	8927
1108	252983
1109	166655
1111	256309
1112	1028
1113	4841
1114	146857
1116	51008
1117	5797
1118	401409
1119	56131
1120	10023
1121	55279
1122	5706
1123	22995
1124	10521
1128	387264
1129	51295
1130	7675
1131	90550
1132	8908
1133	259236
1134	80157
1135	26354
1136	2615
1137	318
1138	22841
1139	2642
1140	216
1141	344901
1142	2641
1143	23218
1144	286133
1145	90075
1146	286753
1147	6205
1149	203228
1152	3821
1153	359948
1154	7122
1155	841
1158	79719
1159	163778
1160	23305
1161	2719
1163	646862
1164	84617
1173	6941
1174	3777
1175	5502
1176	1395
1178	64946
1179	5468
1180	6400
1181	345930
1182	8754
1183	161742
1184	9569
1185	145258
1186	374407
1187	5792
1188	51380
1191	57198
1192	6165
1193	5720
1195	8926
1196	90121
1198	84301
1200	118813
1201	6654
1203	138065
1207	2312
1208	57146
1209	5210
1211	441376
1212	3590
1213	4294
1215	84733
1230	5813
1232	1489
1233	7374
1234	23168
1235	55243
1236	5533
1237	8463
1238	100507044
1240	55296
1241	81793
1244	1404
1258	50944
1259	284697
1260	54476
1261	3603
1262	220042
1263	4502
1264	51110
1265	130
1266	1998
1267	55328
1268	9882
1269	26269
1270	222663
1271	79716
1272	402381
1277	347468
1278	84823
1280	9439
1281	201140
1282	11097
1284	285852
1285	645811
1286	4194
1287	283212
1288	5266
1289	11143
1290	168537
1291	60484
1292	64121
1293	26267
1294	11030
1295	109
1296	10597
1297	403339
1298	1952
1299	3796
1300	55100
1301	9968
1302	23729
1303	9025
1305	55841
1306	7690
1307	9941
1308	5693
1310	23658
1311	10381
1312	389856
1314	79156
1315	6938
1316	8329
1317	55854
1318	642
1325	9632
1326	55214
1327	22932
1329	8471
1337	23395
1339	26578
1340	4047
1345	81855
1346	60488
1347	55208
1348	8675
1349	7471
1350	3503
1351	6619
1352	286006
1353	54546
1355	159963
1356	84699
1357	57633
1358	90527
1359	51668
1360	1452
1361	54534
1362	169841
1363	7857
1364	55728
1365	84187
1366	199699
1368	643797
1369	911
1370	155061
1371	4879
1373	4603
1374	5456
1375	3886
1376	134510
1378	9833
1379	91833
1380	148170
1381	23761
1382	4086
1384	54829
1385	3485
1386	220
1387	390271
1388	146223
1389	83596
1390	387921
1392	11062
1393	23416
1394	196410
1395	100506084
1396	1750
1397	347
1398	79611
1399	54955
1400	90167
1401	4849
1404	390441
1406	154467
1407	3481
1408	2971
1409	3097
1410	56927
1411	64792
1412	8395
1413	514
1414	9242
1415	5686
1417	388591
1418	2054
1419	9552
1420	22938
1421	3042
1427	9894
1428	821
1429	10130
1431	80007
1432	64087
1434	3663
1435	359845
1436	28972
1437	3910
1438	8334
1439	2782
1440	22802
