entrez	new
1	2533
2	353141
9	25956
10	97
12	388820
13	129080
14	472
15	23404
16	401827
18	3750
19	258010
20	51406
21	6706
22	3203
23	3542
24	54434
25	448831
26	26240
27	130813
28	5260
29	56158
30	84464
31	9948
32	260429
33	55544
34	54859
35	51267
36	26285
37	1907
38	54148
39	8817
40	84986
41	6778
43	353143
47	51439
48	8288
49	25960
50	6627
51	28916
52	55184
53	7851
54	81554
55	23474
56	11177
58	51086
59	284383
60	120787
70	85451
71	3308
72	80823
81	92552
86	79814
87	473
88	28
89	9202
90	8564
91	2561
92	9454
93	55239
94	23609
95	6949
97	4437
98	90627
100	27124
101	10217
102	55074
103	2155
104	102724862
105	23108
107	55768
108	55153
109	26493
111	26584
112	8717
113	51660
114	23521
115	283254
116	4552
117	7784
118	30834
119	375593
120	317749
123	64222
124	259295
125	3148
126	6705
127	283970
128	57510
130	54413
131	653619
132	91647
133	646
134	92521
135	8636
136	4051
140	503614
141	3140
142	100127983
143	158866
146	8808
147	11076
148	11101
150	659
151	8612
152	79877
153	1310
154	8859
155	1628
156	6745
157	140628
158	81624
159	81608
160	54521
161	64425
162	55689
163	9552
164	1644
165	11145
166	70
167	388795
173	100131827
174	8573
175	478
176	11072
177	10718
178	965
181	51545
182	8269
183	63897
185	79068
186	65057
187	50832
189	8861
190	8844
191	9437
196	84254
197	1419
199	26683
202	3233
203	124045
204	10300
205	10007
207	140679
208	160365
210	88745
211	4982
212	11142
213	89958
214	653333
215	56129
216	25858
217	115019
218	51239
219	79944
220	64320
221	23118
222	29930
223	221035
224	79991
225	116840
226	286144
229	4907
230	10219
231	55718
238	134266
239	54991
240	57864
241	55811
242	58480
246	145748
247	54462
248	22827
249	128367
250	340595
251	11066
257	23167
258	360226
259	8877
262	10413
265	4792
266	10162
267	55351
268	26716
269	9185
270	8550
271	23082
272	50651
273	63876
274	11168
275	2331
276	3185
277	3953
278	843
279	91408
280	6890
283	401548
284	168002
285	8668
286	3439
287	348110
288	29087
290	10761
291	154197
292	7681
293	1400
301	79412
302	2266
304	23315
306	10607
307	219968
308	150159
309	3552
310	6801
311	81622
312	401207
313	2745
314	245973
316	114571
317	51185
318	6182
319	200959
320	2890
321	634
322	4130
323	7048
324	3611
325	647174
326	81607
327	7305
328	79867
329	23109
330	7329
331	286262
332	5932
333	200810
334	5553
335	441931
336	3898
337	9352
338	6300
339	25842
341	26261
343	79853
344	1603
345	6206
346	100859922
347	167465
348	375189
350	117157
351	51063
353	56130
354	26762
355	2109
356	81470
357	493869
358	136306
359	116987
360	134728
361	92235
362	259197
363	891
364	27284
366	6358
367	151254
368	23550
369	9632
372	1659
373	10426
374	26060
375	416
377	3069
378	221981
379	1960
381	26469
382	439915
383	30011
384	10060
387	130888
388	619279
389	79729
390	84934
391	23466
392	10247
393	80324
394	400410
395	387748
396	728378
397	5695
398	79772
399	22846
400	5064
401	84662
402	51726
403	51741
405	7913
406	55070
407	93058
408	85019
409	51286
410	50624
411	84065
412	284406
414	79137
415	126231
416	10194
417	83592
419	795
420	6176
421	6793
427	389158
429	81623
430	51200
432	90865
433	1831
434	57563
435	100505573
438	64960
439	373863
440	64779
443	386685
444	23210
445	57821
460	115677
462	79807
463	1285
466	81285
467	4052
468	102800317
471	64750
472	1117
473	7071
474	4620
475	10783
476	7324
477	55779
478	57222
479	91151
480	100128327
481	645843
482	374286
483	345611
486	4488
487	29789
488	3799
489	390326
490	54982
491	199746
492	7732
493	142891
495	65979
496	23654
498	51088
501	10894
506	29880
509	6947
513	26507
514	134957
515	84812
516	3494
517	57002
518	28977
521	23467
522	9170
523	222546
525	221357
526	8030
527	2940
528	81577
529	140850
533	23141
534	25900
535	157848
537	245909
538	337963
539	8433
540	4072
545	80222
546	3831
547	3652
549	79902
550	7869
551	5166
552	10988
553	56901
554	5901
558	85015
563	1767
566	79618
567	94235
570	8270
571	11137
572	5132
573	2519
574	57523
575	9980
576	54934
577	79716
578	8318
579	219990
580	6996
581	10164
582	7388
583	4751
585	29015
586	2993
587	11059
590	9806
593	79096
594	6926
595	650
596	7737
597	266977
598	4258
599	143884
602	2799
604	126402
605	3006
607	9781
608	51168
610	66000
611	8273
613	27129
617	54504
622	8293
623	8369
624	5446
627	80235
629	100463285
631	6490
632	10492
633	8789
634	9837
635	10916
636	10149
637	391189
638	7579
639	83982
640	135228
641	9421
642	337967
643	414
644	4026
645	26267
646	3965
648	604
649	4741
650	221710
651	6919
652	5527
653	23385
654	4353
655	763
656	54877
657	9971
658	219875
659	221613
660	27252
661	57124
662	5239
663	3084
664	152573
665	7311
666	8289
667	84530
668	134218
669	642597
670	2110
671	1000
672	10599
673	283953
675	387921
676	51225
677	832
678	139189
680	79135
682	100049587
683	440275
684	4277
685	7187
686	3834
687	449520
688	4704
689	221443
694	1315
695	84677
696	23304
699	6356
701	135886
705	9098
706	60681
708	23553
710	3029
712	1389
713	23479
714	79612
715	284184
716	101927423
717	2042
718	668
719	10204
720	100287171
721	2627
722	91039
725	191
726	122042
727	55192
728	5046
729	60685
730	153918
731	55314
732	400954
733	23528
734	7367
735	5918
738	84502
740	132
741	9846
744	57568
745	4953
746	7855
747	3274
750	5652
752	5612
753	3418
754	4493
755	137886
757	9481
758	29081
759	150160
760	11279
761	10081
762	387509
763	10660
765	64979
766	10451
767	79097
768	10617
770	26156
771	728635
773	166979
774	38
775	351
776	55869
777	79993
778	5644
779	138429
780	2596
781	401508
782	440590
783	390275
784	3945
785	11276
786	399
788	9962
790	80851
793	5224
794	820
795	8208
796	387778
797	6197
799	10957
800	653643
801	10330
805	9681
808	23469
810	112495
811	54834
813	5999
814	256158
815	1453
816	399512
817	64397
818	10525
819	583
820	27128
821	54928
822	6532
823	79894
824	79862
825	57211
826	29117
827	661
828	22998
829	57521
830	119467
831	1187
832	7277
833	64434
834	646817
835	285267
836	6790
837	57520
838	9321
839	5079
840	3502
841	197135
842	8971
843	5140
844	55165
845	65993
846	84457
847	2859
856	10824
857	11096
858	55051
859	2166
860	145581
861	401498
862	345930
863	8646
864	130074
865	5792
866	147968
867	1748
868	388552
869	7780
871	9167
873	10312
874	5518
875	27336
881	9057
883	221908
885	117581
886	868
887	81492
889	79159
890	10551
891	4496
892	81472
894	64754
896	7516
898	10388
899	353131
900	140823
901	22984
902	2959
904	7703
905	29842
908	131890
909	1757
910	23500
911	390077
912	5798
913	411
914	7299
915	5340
916	9217
917	3566
919	57673
920	9518
921	101929983
922	415116
923	151050
924	150946
925	114609
926	51805
927	2297
928	80350
929	59285
930	7702
931	54578
932	6860
933	6150
939	6500
940	9093
941	3635
942	58986
943	9054
944	80709
945	5276
946	79572
947	129868
948	80726
949	1045
950	344558
951	94015
952	5370
953	7608
954	63910
955	3487
956	79671
957	3553
958	64856
959	3104
960	94234
961	4940
962	59349
963	10198
965	80746
966	729359
967	1440
968	3295
969	119687
970	1690
971	79895
972	5395
973	57465
974	8028
975	5816
976	23418
977	4811
978	84874
983	642446
984	6910
987	22915
988	200909
989	84616
990	55337
991	9936
993	399814
994	83742
995	11022
996	66008
997	931
998	346517
999	7325
1000	27445
1001	643382
1002	54959
1003	100499483
1004	23105
1005	51690
1006	57403
1007	4651
1008	390082
1009	259289
1010	5592
1012	2359
1013	51635
1014	374928
1015	7412
1016	5683
1017	144448
1018	7127
1019	196385
1020	10083
1021	85569
1022	84299
1024	149281
1025	29028
1026	7566
1027	84627
1028	4938
1029	5342
1030	64174
1031	84830
1032	5700
1033	10952
1036	23114
1039	57716
1040	161145
1041	55252
1043	10456
1044	55862
1045	5445
1046	9686
1047	25800
1048	26275
1050	91833
1051	10806
1052	9091
1053	23594
1054	4999
1056	6954
1058	51386
1059	1617
1060	27240
1062	727830
1063	3821
1066	3476
1068	7716
1069	4710
1070	100132285
1071	23530
1072	6916
1073	79831
1075	388939
1080	8718
1081	10384
1082	80331
1084	51362
1087	4609
1088	3078
1089	55116
1101	114049
1102	84166
1103	3796
1104	84708
1105	283685
1106	84901
1107	163259
1108	26492
1109	154150
1111	80314
1112	51172
1113	84186
1114	26100
1116	26263
1117	9868
1118	55612
1119	29775
1120	120939
1121	8507
1122	128312
1123	27040
1124	8793
1128	80152
1129	4879
1130	11319
1131	2259
1132	51023
1133	147744
1134	5863
1135	401097
1136	2931
1137	83659
1138	9663
1139	138240
1140	201299
1141	2743
1142	90317
1143	79745
1144	1990
1145	3177
1146	2781
1147	56259
1149	9210
1152	5196
1153	23239
1154	81616
1155	8543
1158	3991
1159	148534
1160	26531
1161	84182
1163	57613
1164	79843
1173	10238
1174	64135
1175	390433
1176	160287
1178	730
1179	132864
1180	55798
1181	79774
1182	147339
1183	340260
1184	3454
1185	10667
1186	340307
1187	8448
1188	5534
1191	130340
1192	1917
1193	140453
1195	130749
1196	27005
1198	7286
1200	157695
1201	56923
1203	2036
1207	9340
1208	6966
1209	147694
1211	163747
1212	3890
1213	5021
1215	54345
1230	6772
1232	26108
1233	7190
1234	50964
1235	22903
1236	4547
1237	254394
1238	10714
1240	84223
1241	1949
1244	79624
1258	219436
1259	112885
1260	4969
1261	254773
1262	124565
1263	54346
1264	4245
1265	30827
1266	259240
1267	27350
1268	9196
1269	148581
1270	152110
1271	390748
1272	55733
1277	3757
1278	142679
1280	6863
1281	127665
1282	344967
1284	27163
