entrez	new
1	80274
2	344022
9	84232
10	118813
12	55116
13	7225
14	120863
15	7827
16	4953
18	340307
19	3716
20	254228
21	3066
22	51566
23	7216
24	60492
25	196446
26	81061
27	7617
28	10490
29	2123
30	4322
31	10462
32	347862
33	7852
34	6261
35	5294
36	824
37	55964
38	10776
39	64756
40	142827
41	220202
43	84680
47	10564
48	5239
49	51524
50	11004
51	94025
52	53632
53	390432
54	1600
55	90407
56	995
58	1311
59	84733
60	114757
70	283659
71	23054
72	10870
81	10105
86	9657
87	389692
88	133482
89	200933
90	254528
91	6611
92	1350
93	25961
94	91694
95	55139
97	6916
98	353515
100	79701
101	65989
102	645332
103	9777
104	5770
105	526
107	5903
108	6155
109	83893
111	81833
112	5867
113	115703
114	124583
115	115098
116	81565
117	2953
118	9245
119	57126
120	10150
123	14
124	100533105
125	57003
126	165324
127	643236
128	50700
130	2841
131	8929
132	23676
133	51102
134	55655
135	3047
136	9500
140	6337
141	54980
142	400961
143	131578
146	201176
147	653689
148	23245
150	3576
151	100130988
152	7812
153	84129
154	27089
155	126767
156	3171
157	81855
158	374973
159	221477
160	1382
161	10623
162	23326
163	54891
164	780
165	55833
166	117143
167	29986
173	7185
174	23363
175	284106
176	283092
177	27124
178	9712
181	7320
182	6372
183	23635
185	55812
186	84265
187	493753
189	10982
190	262
191	91151
196	85509
197	221078
199	408
202	220441
203	55757
204	1742
205	1446
207	23604
208	1410
210	2735
211	6262
212	165904
213	100316904
214	8542
215	55128
216	653269
217	9546
218	6789
219	644414
220	26338
221	26994
222	729747
223	338661
224	130271
225	116143
226	404770
229	54935
230	2259
231	286187
238	22992
239	3290
240	79730
241	83889
242	112609
246	6576
247	8629
248	7541
249	57222
250	25823
251	51365
257	952
258	79718
259	8566
262	60487
265	30009
266	131566
267	4706
268	138240
269	200162
270	765
271	3272
272	11316
273	55178
274	403284
275	144455
276	2995
277	51069
278	645027
279	2530
280	521
283	2584
284	80207
285	8022
286	196410
287	10522
288	2843
290	3127
291	56130
292	10893
293	27125
301	54499
302	55856
304	202309
306	56171
307	58526
308	51027
309	57209
310	3131
311	80222
312	3735
313	64089
314	286527
316	23528
317	57542
318	3988
319	5104
320	51626
321	3115
322	646799
323	54566
324	10190
325	158833
326	94241
327	8741
328	3105
329	84066
330	304
331	2197
332	57097
333	2040
334	7125
335	11212
336	26355
337	100132916
338	5153
339	8907
341	6584
343	7965
344	26353
345	57147
346	503834
347	57393
348	79575
350	126204
351	83697
353	91442
354	2214
355	222487
356	7073
357	283848
358	126070
359	10663
360	51382
361	6615
362	58531
363	57228
364	65220
366	7046
367	161436
368	26289
369	57623
372	57600
373	4437
374	147685
375	58515
377	2733
378	57647
379	399
381	51098
382	55871
383	126282
384	2128
387	23463
388	57794
389	80149
390	3483
391	1114
392	5688
393	286097
394	63894
395	9414
396	79953
397	654254
398	338440
399	54970
400	139221
401	7263
402	468
403	10523
405	51000
406	7448
407	441027
408	4868
409	4855
410	181
411	388818
412	60676
414	1408
415	9929
416	3910
417	79149
419	3764
420	223117
421	55837
427	3249
429	23013
430	23344
432	79066
433	90293
434	338324
435	6862
438	309
439	10293
440	6580
443	10540
444	54900
445	84271
460	54579
462	56244
463	270
466	55170
467	4958
468	390144
471	5199
472	11322
473	171019
474	3551
475	259217
476	6362
477	1894
478	1032
479	205428
480	126789
481	84503
482	4839
483	11258
486	158506
487	83932
488	7358
489	10637
490	324
491	23052
492	23281
493	23081
495	84870
496	11092
498	441631
501	54795
506	130813
509	116842
513	27180
514	89780
515	79734
516	1540
517	84080
518	27122
521	55974
522	2625
523	6953
525	192669
526	9053
527	7520
528	54904
529	55787
533	2888
534	253012
535	22845
537	1912
538	5218
539	5356
540	79717
545	441873
546	166752
547	222234
549	55061
550	83658
551	1200
552	7804
553	54960
554	197407
558	92949
563	5064
566	654463
567	58498
570	55191
571	10940
572	170689
573	148
574	5597
575	2321
576	79899
577	26609
578	339967
579	139741
580	577
581	65981
582	401507
583	27315
585	134860
586	1793
587	57477
590	2155
593	5379
594	23530
595	4709
596	400720
597	22846
598	390271
599	222698
602	5053
604	403314
605	9997
607	50650
608	1345
610	3126
611	80351
613	54883
617	51322
622	4927
623	643797
624	257144
627	728255
629	3792
631	10018
632	3831
633	55798
634	94134
635	54877
636	10669
637	7439
638	80306
639	10093
640	10912
641	51256
642	830
643	100144748
644	5479
645	57643
646	3441
648	206338
649	9702
650	85460
651	5518
652	160364
653	56975
654	3362
655	51124
656	6624
657	25802
658	128486
659	22999
660	9390
661	3784
662	51058
663	5456
664	1007
665	28959
666	1112
667	80742
668	1801
669	8576
670	4878
671	93058
672	55608
673	84216
675	79490
676	284613
677	203447
678	729330
680	26061
682	204962
