entrez	new
1	162239
2	221078
9	25818
10	7110
12	6129
13	7982
14	4067
15	390530
16	55845
18	84660
19	390323
20	157848
21	729956
22	79639
23	55316
24	9031
25	388581
26	55612
27	8826
28	64711
29	1203
30	51780
31	347853
32	54764
33	3101
34	126069
35	3198
36	6452
37	85477
38	1605
39	3735
40	80059
41	441168
43	390195
47	663
48	9394
49	7329
50	2263
51	79890
52	136332
53	3667
54	58157
55	8622
56	55214
58	79713
59	319100
60	6339
70	8161
71	11033
72	79954
81	149830
86	22976
87	284194
88	90843
89	10500
90	220202
91	79632
92	100288797
93	127435
94	260293
95	4312
97	7077
98	688
100	9412
101	4987
102	126123
103	89765
104	10422
105	10632
107	7764
108	9639
109	60491
111	337973
112	23091
113	5253
114	30818
115	27156
116	402415
117	338328
118	442117
119	114784
120	64109
123	2120
124	91107
125	81029
126	3558
127	84817
128	51528
130	55084
131	346689
132	7114
133	50649
134	140823
135	255101
136	84152
140	222696
141	55806
142	5340
143	51426
146	6357
147	668
148	8019
150	3263
151	79971
152	54959
153	3998
154	643965
155	727940
156	142685
157	727857
158	176
159	135152
160	22797
161	9512
162	122042
163	83707
164	440590
165	92667
166	4953
167	10127
173	84699
174	122706
175	159163
176	284439
177	112869
178	1175
181	2837
182	6606
183	9119
185	4354
186	9873
187	124783
189	54974
190	8340
191	1408
196	9900
197	7327
199	7158
202	5105
203	64328
204	83990
205	90139
207	119687
208	27013
210	3665
211	1142
212	55582
213	10741
214	390928
215	55149
216	26166
217	55331
218	60675
219	10808
220	29105
221	57335
222	63036
223	283298
224	6817
225	49
226	51493
229	54441
230	6658
231	25932
238	5067
239	80256
240	4952
241	1768
242	79949
246	376940
247	64101
248	653784
249	9416
250	2316
251	56884
257	11336
258	7471
259	4818
262	51704
265	5702
266	390181
267	23654
268	201625
269	440738
270	2259
271	282991
272	1048
273	22905
274	10901
275	57455
276	7182
277	1296
278	6425
279	440
280	167127
283	124274
284	3344
285	9166
286	1444
287	8293
288	54948
290	4323
291	147184
292	284418
293	3854
301	400451
302	7050
304	729440
306	10220
307	255403
308	55287
309	3741
310	170712
311	10138
312	29116
313	57470
314	2921
316	23051
317	23657
318	1178
319	54876
320	901
321	145814
322	3561
323	57586
324	5429
325	2166
326	9172
327	8714
328	57180
329	26160
330	645745
331	79872
332	56918
333	64744
334	1910
335	23171
336	83448
337	23526
338	27238
339	51808
341	57805
343	51639
344	2299
345	27136
346	59338
347	4763
348	55920
350	100134444
351	84548
353	2683
354	54496
355	340348
356	122258
357	114904
358	9956
359	6305
360	2670
361	221476
362	84132
363	196996
364	10642
366	285598
367	2571
368	57091
369	339456
372	90678
373	30832
374	374354
375	84133
377	1654
378	3588
379	55620
381	6283
382	10139
383	388818
384	553
387	245927
388	10408
389	26031
390	55714
391	11249
392	155368
393	145482
394	729240
395	1360
396	59286
397	93408
