entrez	new
1	283742
2	5331
9	5264
10	51193
12	169714
13	54848
14	64420
15	57146
16	338917
18	1826
19	79797
20	643866
21	5412
22	442213
23	80201
24	100127206
25	57544
26	121227
27	8243
28	27429
29	84310
30	10924
31	222950
32	115950
33	9314
34	29964
35	5565
36	143384
37	85407
38	6416
39	114904
40	7305
41	85441
43	66037
47	4303
48	30827
49	100128190
50	8537
51	54206
52	146862
53	219958
54	9120
55	140453
56	3718
58	84254
59	25984
60	9448
70	5803
71	22903
72	114990
81	4985
86	127933
87	84162
88	79574
89	90523
90	386683
91	84191
92	343071
93	129293
94	91653
95	253959
97	6776
98	130013
100	6538
101	1359
102	4358
103	219874
104	200373
105	7514
107	6867
108	100271927
109	219541
111	58530
112	79602
113	3813
114	3010
115	4670
116	4633
117	9928
118	124274
119	404635
120	100128818
123	5129
124	54829
125	55290
126	84701
127	26280
128	23120
130	115290
131	7555
132	3539
133	285550
134	129401
135	135656
136	134957
140	83998
141	8471
142	84814
143	23705
146	4168
147	55593
148	120425
150	63874
151	7587
152	440081
153	56624
154	339983
155	200558
156	65988
157	55658
158	9727
159	2220
160	1193
161	417
162	246330
163	284417
164	5479
165	342865
166	55125
167	7442
173	1317
174	51097
175	60370
176	84650
177	79019
178	7041
181	673
182	9735
183	55297
185	374
186	65985
187	2521
189	25847
190	4123
191	5425
196	197131
197	7421
199	79812
202	84622
203	51365
204	8302
205	366
207	100129094
208	55929
210	341883
211	85376
212	5328
213	414332
214	641700
215	9480
216	23211
217	79659
218	51174
219	4302
220	342371
221	80310
222	8553
223	6493
224	56901
225	6311
226	79038
229	55272
230	2961
231	29777
238	125170
239	132612
240	51287
241	84279
242	102
246	29789
247	4582
248	29997
249	130
250	2996
251	60509
257	51750
258	154907
259	8778
262	11097
265	54734
266	84455
267	115992
268	911
269	11030
270	10156
271	317762
272	80007
273	54456
274	51228
275	10656
276	5141
277	64785
278	5929
279	3824
280	10383
283	157313
284	3419
285	79159
286	51028
287	9409
288	23350
290	10169
291	116085
292	6119
293	25771
301	166968
302	682
304	10201
306	284434
307	337879
308	56136
309	255057
310	25934
311	150160
312	26609
313	285195
314	645
316	388228
317	4795
318	259249
319	391627
320	9649
321	6886
322	11172
323	55069
324	27106
325	126003
326	55063
327	4481
328	55012
329	23770
330	339403
331	581
332	2140
333	85452
334	100507650
335	200035
336	1493
337	353139
338	8621
339	285671
341	2739
343	5272
344	56181
345	6582
346	54546
347	124997
348	7166
350	285679
351	80196
353	3488
354	342977
355	4763
356	10891
357	5005
358	54936
