entrez	new
1	26064
2	340061
9	57062
10	3748
12	338382
13	695
14	55784
15	55336
16	89781
18	81572
19	6375
20	64849
21	22981
22	54764
23	29888
24	9060
25	92906
26	131965
27	5648
28	55711
29	29127
30	23408
31	11328
32	134187
33	4884
34	80201
35	23126
36	840
37	23549
38	140688
39	28969
40	9878
41	1021
43	84707
47	51643
48	23710
49	390197
50	553115
51	83539
52	6949
53	9576
54	92714
55	66008
56	441933
58	399888
59	5101
60	7932
70	9255
71	752014
72	201164
81	3066
86	3848
87	9534
88	51765
89	8548
90	90678
91	54540
92	57506
93	2295
94	29121
95	3933
97	6747
98	57186
100	84661
101	144715
102	27233
103	6208
104	199800
105	374
107	1819
108	91851
109	54
111	221662
112	114826
113	10849
114	79157
115	53832
116	80128
117	92715
118	5918
119	1261
120	53405
123	9568
124	9524
125	56954
126	87769
127	139324
128	100462977
130	10888
131	9123
132	7415
133	9636
134	441608
135	170825
136	128820
140	132321
141	200316
142	286826
143	10590
146	124245
147	145553
148	729873
150	2737
151	222663
152	10113
153	2342
154	7172
155	161003
156	10730
157	285193
158	729515
159	84925
160	348303
161	9114
162	28227
163	137964
164	89766
165	54811
166	91272
167	23336
173	2281
174	387778
175	5052
176	2995
177	154150
178	10818
181	9333
182	10520
183	146227
185	3422
186	11178
187	403257
189	10423
190	79803
191	5028
196	25769
197	7566
199	5539
202	374973
203	27089
204	283129
205	120227
207	54665
208	23507
210	121642
211	8615
212	146850
213	128817
214	10211
215	22826
216	729025
217	51251
218	3495
219	7351
220	84174
221	57231
222	81469
223	1767
224	100287327
225	121260
226	386617
229	30062
230	6047
231	51023
238	79725
239	7772
240	11119
241	90332
242	11346
246	659
247	116138
248	84639
249	10897
250	55166
251	80380
257	125704
258	5255
259	6406
262	911
265	84135
266	128387
267	5718
268	10079
269	115416
270	6039
271	729759
272	90
273	221191
274	7122
275	100287404
276	145645
277	9743
278	91544
279	146050
280	440145
283	55659
284	29957
285	727851
286	643664
287	145258
288	6238
290	128414
291	6653
292	6352
293	79171
301	55775
302	158763
304	137872
306	4751
307	57084
308	23261
309	9047
310	123722
311	7379
312	140706
313	4287
314	2254
316	595
317	81831
318	284058
319	114885
320	56999
321	2115
322	64388
323	51365
324	146177
325	6642
326	6376
327	200942
328	51253
329	644168
330	83461
331	3671
332	126638
333	23522
334	10929
335	84133
336	2086
337	4582
338	63948
339	9862
341	402635
343	22979
344	5094
345	148808
346	534
347	440503
348	143187
350	375593
351	1140
353	59269
354	126382
355	1525
356	7703
357	10514
358	10009
359	552
360	92106
361	55796
362	389852
363	80144
364	92737
366	57101
367	94097
368	83475
369	503835
372	377677
373	7030
374	9635
375	29095
377	57794
378	79025
379	80011
381	5289
382	127845
383	55680
384	2982
387	79828
388	55142
389	25914
390	126321
391	11012
392	9044
393	51228
394	51070
395	554249
396	6155
397	29925
398	5003
399	3655
400	10240
401	221711
402	7638
403	10892
405	220988
406	54961
407	3765
408	790955
409	7421
410	115584
411	280660
412	150771
414	1565
415	2866
416	55022
417	154467
419	7941
420	643803
421	8386
427	123103
429	1576
430	29071
432	3356
433	10695
434	79892
435	114793
438	2533
439	3620
440	84203
443	6838
444	8727
445	27257
460	80705
462	199834
463	3912
466	10850
467	4686
468	6120
471	54981
472	8821
473	147872
474	79786
475	8733
476	4881
477	222950
478	1522
479	4133
480	22858
481	55344
482	56288
483	8502
486	57826
487	3663
488	25896
489	1473
490	165
491	4703
492	7756
493	80331
495	55206
496	55634
498	79815
501	26266
506	80345
509	64866
513	8648
514	728229
515	163175
516	200894
517	4885
518	9648
521	201232
522	6712
523	132724
525	200933
526	8658
527	54863
528	6627
529	83479
533	1101
534	23166
535	84553
537	54726
538	222166
539	121278
540	653619
545	55139
546	84298
547	149111
549	25832
550	341416
551	10717
552	3120
553	81578
554	388677
558	1813
563	5090
566	55324
567	6480
570	56651
571	56061
572	22913
573	151230
574	79714
575	26084
576	4696
577	8756
578	9798
579	79660
580	2719
581	26032
582	100129271
583	387921
585	56135
586	377841
587	100528062
590	5792
593	7105
594	9101
595	155368
596	6836
597	10939
598	79813
599	27185
602	5424
604	391194
605	124783
607	118924
608	23640
610	26292
611	5959
613	124961
617	6944
622	10472
623	4105
624	60626
627	346547
629	246184
631	7436
632	54923
633	80818
634	63979
635	84436
636	645191
637	5883
638	4673
639	2195
640	277
641	344905
642	6059
643	112703
644	3187
645	727936
646	7222
648	644694
649	9875
650	29109
651	388951
652	874
653	23118
654	283600
655	55026
656	627
657	50834
658	476
659	51046
660	3490
661	643707
662	55208
663	51668
664	6464
665	441381
666	221656
667	252884
668	142689
669	2966
670	8202
671	51804
672	10044
673	59
675	3888
676	80759
677	6560
678	8632
680	6194
682	1620
683	5546
684	58492
685	6913
686	400735
687	57619
688	10253
689	152926
694	54431
695	5552
696	57523
699	80142
701	2585
705	80757
706	3575
708	9778
710	28984
712	4580
713	10473
714	5455
715	5023
716	4318
717	6407
718	9129
719	6748
720	154043
721	84904
722	139221
725	7163
726	65078
727	57228
728	1645
729	55716
730	6398
731	6156
732	79324
733	127703
734	26692
735	55627
738	139378
740	102723859
741	55654
744	2312
745	152519
